 59Cu   59   29  255  716   39    7   12.761910    3.418550
 55   4.301300   2.5 -1  1.000E-15  3                    5/2(-)  0                                                                                                                                                                                                                              0.000000       
                                          4      2.902  5.469E-01  5.473E-01  7.300E-04
                                          3      3.387  3.648E-01  3.651E-01  9.200E-04
                                          1      4.301  8.750E-02  8.761E-02  1.230E-03
 56   4.307000   2.5 -1  1.000E-15  1                    5/2(-)  0                                                                                                                                                                                                                              0.000000       
                                          3      3.393  9.991E-01  1.000E+00  9.200E-04
 57   4.348900   0.5 -1  1.000E-15  7                    (1/2)-  0                                                                                                                                                                                                                              0.000000       
                                         22      1.217  1.702E-01  1.702E-01  1.710E-04
                                         18      1.323  8.103E-02  8.105E-02  1.790E-04
                                          9      2.023  2.701E-01  2.703E-01  6.820E-04
                                          8      2.029  8.913E-02  8.916E-02  3.280E-04
                                          7      2.081  1.702E-01  1.703E-01  7.210E-04
                                          2      3.856  1.594E-01  1.595E-01  1.035E-03
                                          1      4.347  5.942E-02  5.950E-02  1.250E-03
 58   4.409900  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 59   4.441000   3.5  1  1.000E-15  2                      7/2+  0                                                                                                                                                                                                                              0.000000       
                                          4      3.042  4.993E-01  4.999E-01  1.264E-03
                                          3      3.527  4.993E-01  5.001E-01  1.489E-03
 60   4.465000  -1.0  0  1.000E-15  1         5/2(+),7/2,9/2(-)  0                                                                                                                                                                                                                              0.000000       
                                          3      3.551  1.000E+00  1.000E+00  0.000E+00
 61   4.500000   0.5 -1  7.800E-15  1                    (1/2)-  0                                                                                                                                                                                                                              0.000000       
                                          1      4.500  9.987E-01  1.000E+00  1.300E-03
 62   4.528270   6.5  1  1.000E-15  2                   (13/2+)  0                                                                                                                                                                                                                              0.000000  4    
                                         19      1.486  0.000E+00  0.000E+00  1.950E-04
                                         12      1.941  0.000E+00  0.000E+00  6.260E-04
 63   4.530000   3.5  1  1.000E-15  1                    (7/2)+  0                                                                                                                                                                                                                              0.000000       
                                          3      3.616  9.985E-01  1.000E+00  1.525E-03
 64   4.622200  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                          1      4.622  1.000E+00  1.000E+00  0.000E+00
 65   4.699000   1.5  0  1.000E-15  3                     (3/2)  0                                                                                                                                                                                                                              0.000000       
                                          9      2.375  1.601E-01  1.601E-01  0.000E+00
                                          2      4.208  2.098E-01  2.098E-01  0.000E+00
                                          1      4.699  6.301E-01  6.301E-01  0.000E+00
 66   4.711200   0.5 -1  1.000E-15  0                    (1/2)-  0                                                                                                                                                                                                                              0.000000       
 67   4.770200   1.5 -1  3.500E-15 13                      3/2-  0                                                                                                                                                                                                                              0.000000       
                                         38      1.027  2.014E-02  2.014E-02  2.310E-04
                                         28      1.331  3.956E-02  3.957E-02  2.070E-04
                                         22      1.639  2.014E-02  2.014E-02  2.170E-04
                                         16      1.841  2.014E-02  2.014E-02  2.840E-04
                                         15      2.053  1.007E-02  1.007E-02  3.960E-04
                                         14      2.060  2.014E-02  2.015E-02  3.700E-04
                                          8      2.452  6.833E-02  6.836E-02  5.400E-04
                                          7      2.504  7.912E-02  7.919E-02  9.830E-04
                                          6      2.782  1.115E-01  1.116E-01  1.072E-03
                                          5      2.904  2.985E-02  2.987E-02  7.680E-04
                                          3      3.856  1.906E-01  1.908E-01  1.059E-03
                                          2      4.279  3.596E-01  3.601E-01  1.230E-03
                                          1      4.769  2.985E-02  2.989E-02  1.380E-03
 68   4.810000  -1.0  0  1.000E-15  0                 7/2+,9/2+  0                                                                                                                                                                                                                              0.000000       
 69   4.817800   1.5 -1  9.125E-18  8                      3/2-  0                                                                                                                                                                                                                              0.000000       
                                         28      1.376  9.792E-03  9.794E-03  2.320E-04
                                         26      1.380  9.792E-03  9.794E-03  2.340E-04
                                          9      2.494  2.992E-02  2.995E-02  9.760E-04
                                          7      2.552  1.958E-02  1.960E-02  1.010E-03
                                          6      2.829  6.909E-02  6.917E-02  1.165E-03
                                          3      3.903  4.950E-02  4.956E-02  1.058E-03
                                          2      4.327  5.440E-01  5.447E-01  1.240E-03
                                          1      4.819  2.671E-01  2.675E-01  1.390E-03
 70   4.903640   7.5 -1  1.000E-15  3                   (15/2-)  0                                                                                                                                                                                                                              0.000000  2    
                                         46      0.803  6.894E-01  6.897E-01  3.610E-04
                                         25      1.574  3.102E-01  3.103E-01  2.170E-04
                                         12      2.317  0.000E+00  0.000E+00  5.120E-04
 71   4.914200  -1.0  0  1.000E-15  1         5/2(+),7/2,9/2(-)  0                                                                                                                                                                                                                              0.000000       
