Energy	E1_1 M1_1	E1_1 M1_2	E1_1 M1_3	E1_2 M1_1	E1_2 M1_2	E1_2 M1_3	E1_3 M1_1	E1_3 M1_2	E1_3 M1_3	E1_4 M1_1	E1_4 M1_2	E1_4 M1_3	E1_5 M1_1	E1_5 M1_2	E1_5 M1_3	E1_6 M1_1	E1_6 M1_2	E1_6 M1_3	E1_7 M1_1	E1_7 M1_2	E1_7 M1_3	E1_8 M1_1	E1_8 M1_2	E1_8 M1_3	E1_9 M1_1	E1_9 M1_2	E1_9 M1_3
600.0	1.267581e-09	9.606998000000001e-10	7.278508e-09	1.267581e-09	9.606998000000001e-10	7.278508e-09	3.884929e-10	8.161169999999999e-11	6.3994199e-09	7.6489e-10	4.580088e-10	6.775817e-09	2.976593e-09	2.6697118e-09	8.98752e-09	2.311193e-09	2.0043118e-09	8.32212e-09	1.9719129999999998e-09	1.6650318e-09	7.98284e-09	1.385133e-09	1.0782518e-09	7.39606e-09	7.089790000000001e-10	4.020978e-10	6.719906e-09
700.0	1.480693e-09	1.1218508e-09	6.9991200000000005e-09	1.480693e-09	1.1218508e-09	6.9991200000000005e-09	4.630016e-10	1.041594e-10	5.9814286e-09	8.54525e-10	4.956828000000001e-10	6.372952e-09	3.015393e-09	2.6565508e-09	8.533820000000001e-09	2.245283e-09	1.8864407999999998e-09	7.76371e-09	2.141033e-09	1.7821908e-09	7.65946e-09	1.4615929999999998e-09	1.1027508e-09	6.98002e-09	8.044969999999999e-10	4.456548e-10	6.322924e-09
800.0	1.6946679999999999e-09	1.2834849e-09	6.75785e-09	1.6946679999999999e-09	1.2834849e-09	6.75785e-09	5.404943e-10	1.293112e-10	5.6036763e-09	9.46494e-10	5.353109e-10	6.009676e-09	3.056208e-09	2.6450249e-09	8.11939e-09	2.221578e-09	1.8103949e-09	7.28476e-09	2.331268e-09	1.9200849e-09	7.39445e-09	1.5434279999999999e-09	1.1322449e-09	6.60661e-09	9.04061e-10	4.928779e-10	5.967243e-09
900.0	1.909621e-09	1.445661e-09	6.55226e-09	1.909621e-09	1.445661e-09	6.55226e-09	6.2105e-10	1.5709e-10	5.263689e-09	1.040859e-09	5.768989999999999e-10	5.683498e-09	3.099101e-09	2.635141e-09	7.74174e-09	2.226071e-09	1.762111e-09	6.86871e-09	2.516191e-09	2.052231e-09	7.15883e-09	1.6307509999999999e-09	1.166791e-09	6.27339e-09	1.0066689999999999e-09	5.42709e-10	5.649308e-09
1000.0	2.125697e-09	1.6084659999999999e-09	6.38016e-09	2.125697e-09	1.6084659999999999e-09	6.38016e-09	7.04779e-10	1.87548e-10	4.959242e-09	1.137685e-09	6.20454e-10	5.392148e-09	3.1441369999999997e-09	2.626906e-09	7.3986e-09	2.251337e-09	1.7341059999999999e-09	6.5058e-09	2.693977e-09	2.1767460000000003e-09	6.94844e-09	1.723707e-09	1.206476e-09	5.97817e-09	1.112606e-09	5.95375e-10	5.367069e-09
1100.0	2.343013e-09	1.7719569e-09	6.23958e-09	2.343013e-09	1.7719569e-09	6.23958e-09	7.918169999999999e-10	2.207609e-10	4.688384e-09	1.237127e-09	6.660708999999999e-10	5.133694e-09	3.191373e-09	2.6203169e-09	7.08794e-09	2.291983e-09	1.7209269e-09	6.1885500000000005e-09	2.866563e-09	2.2955069000000003e-09	6.763130000000001e-09	1.822433e-09	1.2513769e-09	5.719e-09	1.222354e-09	6.512979e-10	5.118921000000001e-09
1200.0	2.561716e-09	1.936221e-09	6.12884e-09	2.561716e-09	1.936221e-09	6.12884e-09	8.82144e-10	2.56649e-10	4.449267999999999e-09	1.33925e-09	7.13755e-10	4.9063739999999995e-09	3.240886e-09	2.615391e-09	6.8080099999999995e-09	2.344466e-09	1.718971e-09	5.9115899999999994e-09	3.031986e-09	2.406491e-09	6.5991099999999996e-09	1.926886e-09	1.301391e-09	5.494009999999999e-09	1.336628e-09	7.11133e-10	4.903752e-09
1300.0	2.781926e-09	2.1013157e-09	6.0464499999999995e-09	2.781926e-09	2.1013157e-09	6.0464499999999995e-09	9.76004e-10	2.953937e-10	4.240528e-09	1.444212e-09	7.636017e-10	4.7087359999999996e-09	3.2927360000000003e-09	2.6121257e-09	6.5572600000000006e-09	2.407036e-09	1.7264257e-09	5.67156e-09	3.191656e-09	2.5110457e-09	6.4561799999999995e-09	2.0373060000000002e-09	1.3566957000000002e-09	5.3018300000000005e-09	1.454494e-09	7.738837e-10	4.719018e-09
1400.0	3.0037849999999997e-09	2.2673185e-09	5.9912e-09	3.0037849999999997e-09	2.2673185e-09	5.9912e-09	1.073381e-09	3.369145e-10	4.060796e-09	1.5521719999999998e-09	8.157055e-10	4.539587e-09	3.347015e-09	2.6105485e-09	6.3344300000000004e-09	2.477385e-09	1.7409185e-09	5.4648e-09	3.344585e-09	2.6081185000000002e-09	6.332e-09	2.153775e-09	1.4173084999999999e-09	5.1411900000000005e-09	1.57738e-09	8.409135e-10	4.564795000000001e-09
1500.0	3.227446e-09	2.4343174e-09	5.96214e-09	3.227446e-09	2.4343174e-09	5.96214e-09	1.174523e-09	3.8139439999999997e-10	3.909217e-09	1.663115e-09	8.699864e-10	4.397809e-09	3.4037860000000003e-09	2.6106574e-09	6.13848e-09	2.555936e-09	1.7628074e-09	5.29063e-09	3.490656e-09	2.6975274e-09	6.22535e-09	2.276526e-09	1.4833974e-09	5.01122e-09	1.703611e-09	9.104824e-10	4.438305e-09
1600.0	3.453035e-09	2.60237e-09	5.95856e-09	3.453035e-09	2.60237e-09	5.95856e-09	1.2794179999999999e-09	4.28753e-10	3.784943e-09	1.77729e-09	9.26625e-10	4.282815e-09	3.463135e-09	2.6124699999999998e-09	5.9686599999999995e-09	2.639985e-09	1.78932e-09	5.1455099999999995e-09	3.6296249999999997e-09	2.7789599999999997e-09	6.13515e-09	2.405735e-09	1.55507e-09	4.91126e-09	1.835013e-09	9.84348e-10	4.340538e-09
1700.0	3.6807100000000002e-09	2.7715659999999997e-09	5.9800600000000005e-09	3.6807100000000002e-09	2.7715659999999997e-09	5.9800600000000005e-09	1.3883190000000001e-09	4.79175e-10	3.687669e-09	1.895211e-09	9.86067e-10	4.194561e-09	3.52515e-09	2.616006e-09	5.8245e-09	2.72956e-09	1.820416e-09	5.02891e-09	3.76718e-09	2.8580359999999997e-09	6.06653e-09	2.54142e-09	1.632276e-09	4.8407700000000004e-09	1.973441e-09	1.064297e-09	4.272791e-09
1800.0	3.91063e-09	2.941983e-09	6.02653e-09	3.91063e-09	2.941983e-09	6.02653e-09	1.501226e-09	5.32579e-10	3.617126e-09	2.0155769999999996e-09	1.0469299999999998e-09	4.131477e-09	3.5899300000000002e-09	2.621283e-09	5.70583e-09	2.82551e-09	1.8568629999999999e-09	4.941409999999999e-09	3.90016e-09	2.931513e-09	6.01606e-09	2.6843899999999997e-09	1.7157429999999998e-09	4.80029e-09	2.11904e-09	1.150393e-09	4.23494e-09
1900.0	4.14294e-09	3.1137e-09	6.09821e-09	4.14294e-09	3.1137e-09	6.09821e-09	1.6183899999999998e-09	5.8915e-10	3.5736600000000003e-09	2.1406350000000002e-09	1.1113950000000002e-09	4.095905e-09	3.65756e-09	2.6283200000000003e-09	5.612830000000001e-09	2.92682e-09	1.89758e-09	4.88209e-09	4.03136e-09	3.00212e-09	5.9866300000000004e-09	2.83309e-09	1.8038500000000001e-09	4.78836e-09	2.2641299999999997e-09	1.23489e-09	4.2194e-09
2000.0	4.3778e-09	3.286796e-09	6.1957e-09	4.3778e-09	3.286796e-09	6.1957e-09	1.739899e-09	6.488950000000001e-10	3.557799e-09	2.2696e-09	1.178596e-09	4.0875e-09	3.7281300000000004e-09	2.637126e-09	5.54603e-09	3.03401e-09	1.943006e-09	4.8519100000000005e-09	4.16126e-09	3.070256e-09	5.97916e-09	2.99045e-09	1.899446e-09	4.80835e-09	2.4195300000000002e-09	1.328526e-09	4.23743e-09
2200.0	4.85585e-09	3.637477e-09	6.47225e-09	4.85585e-09	3.637477e-09	6.47225e-09	1.996759e-09	7.78386e-10	3.613159e-09	2.54051e-09	1.322137e-09	4.15691e-09	3.87853e-09	2.660157e-09	5.49493e-09	3.26307e-09	2.044697e-09	4.87947e-09	4.45088e-09	3.232507e-09	6.0672800000000006e-09	3.32651e-09	2.108137e-09	4.94291e-09	2.74982e-09	1.531447e-09	4.36622e-09
2400.0	5.34616e-09	3.994708e-09	6.86712e-09	5.34616e-09	3.994708e-09	6.86712e-09	2.273019e-09	9.21567e-10	3.793979e-09	2.8316899999999998e-09	1.480238e-09	4.35265e-09	4.04203e-09	2.690578e-09	5.56299e-09	3.51512e-09	2.163668e-09	5.03608e-09	4.52459e-09	3.173138e-09	6.0455500000000005e-09	3.6956100000000002e-09	2.344158e-09	5.21657e-09	3.10054e-09	1.749088e-09	4.6215e-09
2600.0	5.85023e-09	4.3592210000000005e-09	7.38906e-09	5.85023e-09	4.3592210000000005e-09	7.38906e-09	2.570668e-09	1.079659e-09	4.109498e-09	3.15007e-09	1.6590610000000002e-09	4.6889e-09	4.21964e-09	2.728631e-09	5.75847e-09	3.79484e-09	2.303831e-09	5.33367e-09	4.57888e-09	3.087871e-09	6.11771e-09	4.09844e-09	2.607431e-09	5.6372699999999995e-09	3.47389e-09	1.982881e-09	5.01272e-09
2800.0	6.36965e-09	4.731764e-09	8.02072e-09	6.36965e-09	4.731764e-09	8.02072e-09	2.8903e-09	1.2524139999999998e-09	4.54137e-09	3.52001e-09	1.882124e-09	5.1710799999999995e-09	4.41246e-09	2.7745740000000003e-09	6.06353e-09	4.12717e-09	2.4892840000000004e-09	5.77824e-09	4.64129e-09	3.0034040000000002e-09	6.29236e-09	4.54018e-09	2.902294e-09	6.191249999999999e-09	3.87616e-09	2.238274e-09	5.527229999999999e-09
3000.0	6.90614e-09	5.113149e-09	8.671789999999999e-09	6.90614e-09	5.113149e-09	8.671789999999999e-09	3.23475e-09	1.4417589999999999e-09	5.0004e-09	4.06743e-09	2.274439e-09	5.83308e-09	4.62169e-09	2.828699e-09	6.38734e-09	4.59584e-09	2.8028489999999998e-09	6.36149e-09	4.7561499999999995e-09	2.963159e-09	6.5217999999999995e-09	5.02267e-09	3.229679e-09	6.78832e-09	4.29712e-09	2.504129e-09	6.06277e-09
3200.0	7.46158e-09	5.5042170000000005e-09	9.166409999999999e-09	7.46158e-09	5.5042170000000005e-09	9.166409999999999e-09	3.6069199999999998e-09	1.649557e-09	5.3117499999999996e-09	4.567099999999999e-09	2.609737e-09	6.271929999999999e-09	4.848719999999999e-09	2.891357e-09	6.553549999999999e-09	5.0403799999999995e-09	3.0830170000000003e-09	6.745209999999999e-09	4.90488e-09	2.947517e-09	6.6097099999999995e-09	5.54961e-09	3.592247e-09	7.25444e-09	4.75774e-09	2.800377e-09	6.46257e-09
3400.0	8.03802e-09	5.9058740000000004e-09	9.383630000000001e-09	8.03802e-09	5.9058740000000004e-09	9.383630000000001e-09	4.00722e-09	1.8750740000000003e-09	5.3528300000000004e-09	5.04113e-09	2.908984e-09	6.38674e-09	5.095079999999999e-09	2.962934e-09	6.44069e-09	5.47413e-09	3.341984e-09	6.819740000000001e-09	5.09226e-09	2.960114e-09	6.43787e-09	6.12476e-09	3.992614000000001e-09	7.47037e-09	5.2446e-09	3.112454e-09	6.5902100000000006e-09
3600.0	8.63769e-09	6.319074e-09	9.40968e-09	8.63769e-09	6.319074e-09	9.40968e-09	4.43968e-09	2.1210639999999997e-09	5.21167e-09	5.59329e-09	3.274674e-09	6.365279999999999e-09	5.36246e-09	3.043844e-09	6.13445e-09	5.98245e-09	3.663834e-09	6.75444e-09	5.31319e-09	2.994574e-09	6.08518e-09	6.752729999999999e-09	4.434113999999999e-09	7.52472e-09	5.7830099999999995e-09	3.464394e-09	6.555e-09
3800.0	9.26307e-09	6.744857e-09	9.42256e-09	9.26307e-09	6.744857e-09	9.42256e-09	4.90592e-09	2.387707e-09	5.06541e-09	6.29371e-09	3.775497e-09	6.4532e-09	5.65279e-09	3.134577e-09	5.81228e-09	6.60777e-09	4.089557e-09	6.7672600000000005e-09	5.5559299999999994e-09	3.037717e-09	5.71542e-09	7.43645e-09	4.918237e-09	7.59594e-09	6.34998e-09	3.831767e-09	6.50947e-09
4000.0	9.91685e-09	7.184306e-09	9.5264e-09	9.91685e-09	7.184306e-09	9.5264e-09	5.41119e-09	2.678646e-09	5.02074e-09	6.94471e-09	4.212166e-09	6.55426e-09	5.96822e-09	3.235676e-09	5.57777e-09	7.1913e-09	4.458756e-09	6.80085e-09	6.03076e-09	3.298216e-09	5.64031e-09	8.17969e-09	5.447146e-09	7.78924e-09	6.94736e-09	4.214816e-09	6.55691e-09
4500.0	1.169623e-08	8.350705999999999e-09	1.025722e-08	1.169623e-08	8.350705999999999e-09	1.025722e-08	6.868270000000001e-09	3.522746e-09	5.42926e-09	8.52062e-09	5.175096e-09	7.08161e-09	6.88342e-09	3.537896e-09	5.44441e-09	8.59893e-09	5.253406e-09	7.15992e-09	6.5490600000000005e-09	3.203536e-09	5.11005e-09	1.033589e-08	6.990366e-09	8.89688e-09	8.65144e-09	5.305916e-09	7.21243e-09
5000.0	1.373036e-08	9.631388e-09	1.149452e-08	1.373036e-08	9.631388e-09	1.149452e-08	8.66384e-09	4.564868e-09	6.428e-09	1.034915e-08	6.250178e-09	8.11331e-09	8.01937e-09	3.920398e-09	5.78353e-09	1.034915e-08	6.250178e-09	8.11331e-09	7.573550000000001e-09	3.474578e-09	5.33771e-09	1.2982130000000002e-08	8.883158000000002e-09	1.074629e-08	1.078716e-08	6.688188e-09	8.55132e-09
5500.0	1.609583e-08	1.1052409e-08	1.31166e-08	1.609583e-08	1.1052409e-08	1.31166e-08	1.090562e-08	5.8621989999999996e-09	7.92639e-09	1.256837e-08	7.524949e-09	9.58914e-09	9.441870000000001e-09	4.398449e-09	6.462640000000001e-09	1.256837e-08	7.524949e-09	9.58914e-09	8.89851e-09	3.855089e-09	5.91928e-09	1.623203e-08	1.1188609e-08	1.32528e-08	1.345395e-08	8.410529e-09	1.0474720000000001e-08
6000.0	1.889665e-08	1.2646446e-08	1.5116799999999998e-08	1.889665e-08	1.2646446e-08	1.5116799999999998e-08	1.374455e-08	7.494346e-09	9.9647e-09	1.531622e-08	9.066016e-09	1.153637e-08	1.1242559999999999e-08	4.9923559999999995e-09	7.462709999999999e-09	1.531622e-08	9.066016e-09	1.153637e-08	1.071047e-08	4.460266e-09	6.930620000000001e-09	2.021915e-08	1.3968946e-08	1.6439300000000002e-08	1.670055e-08	1.0450346e-08	1.29207e-08
6500.0	2.227532e-08	1.4454784e-08	1.754707e-08	2.227532e-08	1.4454784e-08	1.754707e-08	1.74006e-08	9.580064000000001e-09	1.267235e-08	1.877882e-08	1.0958284e-08	1.405057e-08	1.3549759999999999e-08	5.729224e-09	8.82151e-09	1.877882e-08	1.0958284e-08	1.405057e-08	1.338986e-08	5.569324e-09	8.66161e-09	2.5158119999999998e-08	1.7337584e-08	2.042987e-08	2.0747819999999997e-08	1.2927284e-08	1.601957e-08
7000.0	2.64267e-08	1.653033e-08	2.0479589999999997e-08	2.64267e-08	1.653033e-08	2.0479589999999997e-08	2.22035e-08	1.230713e-08	1.6256390000000002e-08	2.32183e-08	1.332193e-08	1.7271189999999997e-08	1.654159e-08	6.64522e-09	1.059448e-08	2.32183e-08	1.332193e-08	1.7271189999999997e-08	1.949471e-08	9.59834e-09	1.35476e-08	3.12918e-08	2.139543e-08	2.534469e-08	2.57771e-08	1.588073e-08	1.982999e-08
7500.0	3.16082e-08	1.894061e-08	2.394455e-08	3.16082e-08	1.894061e-08	2.394455e-08	2.86268e-08	1.595921e-08	2.0963150000000002e-08	2.89998e-08	1.633221e-08	2.133615e-08	2.0455340000000003e-08	7.78775e-09	1.279169e-08	2.89998e-08	1.633221e-08	2.133615e-08	3.89139e-08	2.624631e-08	3.125025e-08	3.89609e-08	2.629331e-08	3.129725e-08	3.2079e-08	1.941141e-08	2.441535e-08
8000.0	3.8123599999999996e-08	2.176816e-08	2.780578e-08	3.8123599999999996e-08	2.176816e-08	2.780578e-08	3.73944e-08	2.103896e-08	2.707658e-08	3.66311e-08	2.027566e-08	2.631328e-08	2.557074e-08	9.2153e-09	1.525292e-08	3.66311e-08	2.027566e-08	2.631328e-08	5.92695e-08	4.2914059999999996e-08	4.895168e-08	4.8542e-08	3.218656e-08	3.822418e-08	4.00052e-08	2.364976e-08	2.968738e-08
8500.0	4.62154e-08	2.510277e-08	3.164815e-08	4.62154e-08	2.510277e-08	3.164815e-08	4.9423e-08	2.831037e-08	3.485575e-08	4.66907e-08	2.557807e-08	3.212345e-08	3.210081e-08	1.098818e-08	1.7533560000000002e-08	4.66907e-08	2.557807e-08	3.212345e-08	7.65978e-08	5.548517e-08	6.203055e-08	6.03788e-08	3.9266170000000004e-08	4.581155e-08	4.99261e-08	2.881347e-08	3.535885e-08
9000.0	5.5733899999999996e-08	2.901099e-08	3.499572e-08	5.5733899999999996e-08	2.901099e-08	3.499572e-08	6.53467e-08	3.862379e-08	4.460852e-08	5.97521e-08	3.302919e-08	3.9013919999999995e-08	3.985937e-08	1.313646e-08	1.9121189999999997e-08	5.97521e-08	3.302919e-08	3.9013919999999995e-08	1.0648610000000001e-07	7.976319e-08	8.574792000000001e-08	7.441979999999999e-08	4.769689e-08	5.3681619999999995e-08	6.18078e-08	3.508489e-08	4.1069619999999995e-08
9500.0	6.55434e-08	3.347901e-08	3.7898e-08	6.55434e-08	3.347901e-08	3.7898e-08	8.3589e-08	5.152461e-08	5.5943600000000006e-08	7.6199e-08	4.413461e-08	4.8553600000000004e-08	4.7756499999999995e-08	1.569211e-08	2.01111e-08	7.6199e-08	4.413461e-08	4.8553600000000004e-08	9.17944e-08	5.973001e-08	6.4149e-08	8.96782e-08	5.761381e-08	6.20328e-08	7.45857e-08	4.252131e-08	4.69403e-08
10000.0	7.33838e-08	3.84078e-08	4.102669e-08	7.33838e-08	3.84078e-08	4.102669e-08	9.948500000000001e-08	6.450900000000001e-08	6.712789e-08	9.68222e-08	6.18462e-08	6.446509e-08	5.3638800000000004e-08	1.8662800000000002e-08	2.128169e-08	9.68222e-08	6.18462e-08	6.446509e-08	9.10715e-08	5.60955e-08	5.8714390000000004e-08	1.041081e-07	6.91321e-08	7.175099e-08	8.61448e-08	5.11688e-08	5.3787690000000005e-08
10500.0	7.75945e-08	4.3809719999999997e-08	4.512651e-08	7.75945e-08	4.3809719999999997e-08	4.512651e-08	1.1039050000000001e-07	7.660572000000001e-08	7.792251e-08	1.21649e-07	8.786422e-08	8.918100999999999e-08	5.55954e-08	2.181062e-08	2.312741e-08	1.21649e-07	8.786422e-08	8.918100999999999e-08	1.059062e-07	7.212142e-08	7.343820999999999e-08	1.162713e-07	8.248652000000001e-08	8.380331000000001e-08	9.51074e-08	6.132262e-08	6.263941e-08
11000.0	7.92927e-08	5.005976e-08	5.072468e-08	7.92927e-08	5.005976e-08	5.072468e-08	1.206664e-07	9.143346e-08	9.209838e-08	1.4477980000000002e-07	1.1554686e-07	1.1621178e-07	5.4679900000000005e-08	2.544696e-08	2.611188e-08	1.4477980000000002e-07	1.1554686e-07	1.1621178e-07	1.457338e-07	1.1650086e-07	1.1716578e-07	1.2751870000000002e-07	9.828576e-08	9.895068e-08	1.029113e-07	7.367836e-08	7.434328e-08
11500.0	8.138219999999999e-08	5.781797e-08	5.8243359999999996e-08	8.138219999999999e-08	5.781797e-08	5.8243359999999996e-08	1.380019e-07	1.1443767e-07	1.1486306000000001e-07	1.648039e-07	1.4123967e-07	1.4166506e-07	5.37223e-08	3.015807e-08	3.058346e-08	1.648039e-07	1.4123967e-07	1.4166506e-07	2.123359e-07	1.8877167e-07	1.8919706e-07	1.4086390000000002e-07	1.1729967e-07	1.1772506000000001e-07	1.127699e-07	8.920567e-08	8.963106000000001e-08
12000.0	8.623070000000001e-08	6.782308000000001e-08	6.817966e-08	8.623070000000001e-08	6.782308000000001e-08	6.817966e-08	1.680531e-07	1.4964547999999998e-07	1.5000206e-07	1.826251e-07	1.6421748e-07	1.6457406e-07	5.5011e-08	3.6603379999999996e-08	3.6959959999999995e-08	1.826251e-07	1.6421748e-07	1.6457406e-07	2.358821e-07	2.1747448e-07	2.1783106000000002e-07	1.5868610000000001e-07	1.4027848e-07	1.4063506000000002e-07	1.276341e-07	1.0922648000000001e-07	1.0958306e-07
12500.0	9.52004e-08	8.089944e-08	8.123602999999999e-08	9.52004e-08	8.089944e-08	8.123602999999999e-08	2.121173e-07	1.9781634e-07	1.9815293e-07	2.030103e-07	1.8870934e-07	1.8904593e-07	5.984e-08	4.553904e-08	4.587563e-08	2.030103e-07	1.8870934e-07	1.8904593e-07	2.048313e-07	1.9053034e-07	1.9086693e-07	1.8201929999999999e-07	1.6771833999999998e-07	1.6805493e-07	1.489723e-07	1.3467134e-07	1.3500793e-07
13000.0	1.092992e-07	9.810135e-08	9.842454e-08	1.092992e-07	9.810135e-08	9.842454e-08	2.657176e-07	2.5451975e-07	2.5484294e-07	2.284206e-07	2.1722275e-07	2.1754594e-07	6.920309999999999e-08	5.8005249999999996e-08	5.832844e-08	2.284206e-07	2.1722275e-07	2.1754594e-07	2.048276e-07	1.9362975e-07	1.9395293999999998e-07	2.110736e-07	1.9987575e-07	2.0019894e-07	1.785466e-07	1.6734875e-07	1.6767194e-07
13500.0	1.2973979e-07	1.2085343e-07	1.2115993e-07	1.2973979e-07	1.2085343e-07	1.2115993e-07	3.3087279e-07	3.2198643e-07	3.2229293e-07	2.6226379e-07	2.5337743e-07	2.5368393e-07	8.445809000000001e-08	7.557173000000001e-08	7.587823e-08	2.6226379e-07	2.5337743e-07	2.5368393e-07	2.6304379e-07	2.5415743e-07	2.5446393e-07	2.4560979e-07	2.3672343000000002e-07	2.3702993e-07	2.1794079e-07	2.0905443e-07	2.0936093e-07
14000.0	1.5816101e-07	1.51002618e-07	1.5128895e-07	1.5816101e-07	1.51002618e-07	1.5128895e-07	4.0500801e-07	3.9784961799999997e-07	3.9813595e-07	3.0213701e-07	2.94978618e-07	2.9526495e-07	1.0777831e-07	1.00619918e-07	1.0090625e-07	3.0213701e-07	2.94978618e-07	2.9526495e-07	4.0665601e-07	3.99497618e-07	3.9978395000000003e-07	2.8479001e-07	2.7763161799999997e-07	2.7791795e-07	2.6804901e-07	2.6089061799999997e-07	2.6117695e-07
