Energy	E1_1 M1_1	E1_1 M1_2	E1_1 M1_3	E1_2 M1_1	E1_2 M1_2	E1_2 M1_3	E1_3 M1_1	E1_3 M1_2	E1_3 M1_3	E1_4 M1_1	E1_4 M1_2	E1_4 M1_3	E1_5 M1_1	E1_5 M1_2	E1_5 M1_3	E1_6 M1_1	E1_6 M1_2	E1_6 M1_3	E1_7 M1_1	E1_7 M1_2	E1_7 M1_3	E1_8 M1_1	E1_8 M1_2	E1_8 M1_3	E1_9 M1_1	E1_9 M1_2	E1_9 M1_3
1700.0	2.40593e-09	1.601898e-09	4.80378e-09	7.26176e-09	6.457728e-09	9.65961e-09	1.368589e-09	5.64557e-10	3.766439e-09	1.823959e-09	1.019927e-09	4.221809e-09	7.87946e-09	7.075428e-09	1.027731e-08	2.29548e-09	1.491448e-09	4.69333e-09	2.1249499999999998e-09	1.320918e-09	4.5228e-09	2.72005e-09	1.916018e-09	5.1178999999999995e-09	1.714783e-09	9.107510000000001e-10	4.112633e-09
1800.0	2.4069299999999997e-09	1.5503879999999998e-09	4.6027599999999995e-09	7.708529999999999e-09	6.851987999999999e-09	9.90436e-09	1.478487e-09	6.21945e-10	3.6743169999999996e-09	1.9401019999999998e-09	1.08356e-09	4.135932e-09	7.93313e-09	7.076588e-09	1.012896e-08	2.38274e-09	1.5261980000000002e-09	4.5785699999999994e-09	2.22643e-09	1.3698879999999999e-09	4.42226e-09	2.87459e-09	2.018048e-09	5.07042e-09	1.8405759999999998e-09	9.84034e-10	4.036406e-09
1900.0	2.40919e-09	1.499186e-09	4.42593e-09	8.15878e-09	7.248776e-09	1.017552e-08	1.5922839999999998e-09	6.8228e-10	3.609024e-09	2.059538e-09	1.1495339999999999e-09	4.076278e-09	7.99158e-09	7.081576e-09	1.0008319999999999e-08	2.47415e-09	1.564146e-09	4.49089e-09	2.33177e-09	1.421766e-09	4.34851e-09	3.03668e-09	2.1266760000000003e-09	5.0534200000000005e-09	1.9705659999999997e-09	1.060562e-09	3.9873059999999995e-09
2000.0	2.41288e-09	1.448399e-09	4.27366e-09	8.61272e-09	7.648239e-09	1.04735e-08	1.710234e-09	7.45753e-10	3.5710139999999997e-09	2.1826059999999997e-09	1.2181249999999999e-09	4.043386e-09	8.05491e-09	7.0904289999999996e-09	9.91569e-09	2.5678e-09	1.6033189999999999e-09	4.42858e-09	2.44587e-09	1.4813889999999999e-09	4.306649999999999e-09	3.20646e-09	2.2419790000000002e-09	5.06724e-09	2.105634e-09	1.141153e-09	3.966414e-09
2200.0	2.42515e-09	1.3484010000000001e-09	4.04595e-09	9.53259e-09	8.455841e-09	1.115339e-08	1.95894e-09	8.821909999999999e-10	3.57974e-09	2.44077e-09	1.3640210000000001e-09	4.0615700000000005e-09	8.19663e-09	7.1198809999999995e-09	9.81743e-09	2.7736599999999997e-09	1.696911e-09	4.39446e-09	2.7365000000000002e-09	1.659751e-09	4.3573e-09	3.5705199999999998e-09	2.4937709999999997e-09	5.191319999999999e-09	2.3892199999999997e-09	1.312471e-09	4.01002e-09
2400.0	2.445086e-09	1.251122e-09	3.928566e-09	1.047008e-08	9.276116e-09	1.195356e-08	2.2259069999999997e-09	1.031943e-09	3.7093869999999996e-09	2.7156199999999998e-09	1.521656e-09	4.1991e-09	8.359259999999999e-09	7.165296e-09	9.842739999999999e-09	3.00139e-09	1.807426e-09	4.48487e-09	3.02592e-09	1.831956e-09	4.509399999999999e-09	3.9707399999999995e-09	2.776776e-09	5.454219999999999e-09	2.70431e-09	1.510346e-09	4.18779e-09
2600.0	2.474108e-09	1.157331e-09	3.929228e-09	1.142718e-08	1.0110403e-08	1.2882299999999999e-08	2.5123949999999998e-09	1.195618e-09	3.9675150000000004e-09	3.0106100000000002e-09	1.693833e-09	4.46573e-09	8.54384e-09	7.227063e-09	9.99896e-09	3.24374e-09	1.9269630000000003e-09	4.69886e-09	3.16054e-09	1.843763e-09	4.61566e-09	4.40778e-09	3.0910030000000003e-09	5.8629000000000005e-09	3.03983e-09	1.723053e-09	4.4949500000000005e-09
2800.0	2.513735e-09	1.067832e-09	4.033525e-09	1.2406e-08	1.0960097000000001e-08	1.3925790000000001e-08	2.820099e-09	1.374196e-09	4.3398890000000005e-09	3.33358e-09	1.887677e-09	4.85337e-09	8.75157e-09	7.305667e-09	1.027136e-08	3.50404e-09	2.058137e-09	5.0238300000000004e-09	3.2893000000000002e-09	1.843397e-09	4.80909e-09	4.88689e-09	3.440987e-09	6.40668e-09	3.38458e-09	1.938677e-09	4.90437e-09
3000.0	2.56561e-09	9.83474e-10	4.16238e-09	1.3408880000000001e-08	1.1826744e-08	1.500565e-08	3.1503699999999997e-09	1.568234e-09	4.74714e-09	3.70896e-09	2.126824e-09	5.30573e-09	8.983760000000001e-09	7.401624e-09	1.058053e-08	3.80618e-09	2.2240439999999997e-09	5.40295e-09	3.38735e-09	1.805214e-09	4.98412e-09	5.4099700000000005e-09	3.827834e-09	7.00674e-09	3.74984e-09	2.167704e-09	5.34661e-09
3200.0	2.63151e-09	9.05154e-10	4.15558e-09	1.443832e-08	1.2711964e-08	1.596239e-08	3.5055499999999997e-09	1.779194e-09	5.02962e-09	4.222e-09	2.4956440000000003e-09	5.74607e-09	9.241899999999999e-09	7.515544e-09	1.0765969999999999e-08	4.26834e-09	2.5419840000000004e-09	5.79241e-09	3.60008e-09	1.873724e-09	5.12415e-09	5.98162e-09	4.255264e-09	7.50569e-09	4.1638300000000005e-09	2.4374740000000003e-09	5.687900000000001e-09
3400.0	2.8448840000000002e-09	9.65345e-10	4.024734e-09	1.549676e-08	1.3617221e-08	1.667661e-08	3.88688e-09	2.007341e-09	5.06673e-09	4.691800000000001e-09	2.8122610000000003e-09	5.8716500000000005e-09	9.52765e-09	7.648110999999999e-09	1.07075e-08	4.691800000000001e-09	2.8122610000000003e-09	5.8716500000000005e-09	3.8782e-09	1.998661e-09	5.05805e-09	6.60478e-09	4.725241e-09	7.78463e-09	4.60073e-09	2.721191e-09	5.78058e-09
3600.0	3.142183e-09	1.099395e-09	3.773383e-09	1.65871e-08	1.4544312e-08	1.72183e-08	4.29835e-09	2.255562e-09	4.92955e-09	5.1761299999999996e-09	3.133342e-09	5.80733e-09	9.842869999999999e-09	7.800082e-09	1.0474070000000001e-08	5.1761299999999996e-09	3.133342e-09	5.80733e-09	4.196e-09	2.153212e-09	4.8272e-09	7.28499e-09	5.242202e-09	7.91619e-09	5.0980699999999995e-09	3.055282e-09	5.72927e-09
3800.0	3.465854e-09	1.248546e-09	3.505914e-09	1.771248e-08	1.5495172e-08	1.775254e-08	4.74064e-09	2.523332e-09	4.7807e-09	5.76674e-09	3.549432e-09	5.8068e-09	1.018962e-08	7.972312e-09	1.022968e-08	5.76674e-09	3.549432e-09	5.8068e-09	4.541150000000001e-09	2.323842e-09	4.5812100000000006e-09	8.02515e-09	5.807842e-09	8.06521e-09	5.64011e-09	3.422802e-09	5.68017e-09
4000.0	3.81871e-09	1.414216e-09	3.32333e-09	1.8876169999999998e-08	1.6471676e-08	1.838079e-08	5.21813e-09	2.813636e-09	4.72275e-09	6.40903e-09	4.004536e-09	5.91365e-09	1.057027e-08	8.165776e-09	1.0074889999999999e-08	6.40903e-09	4.004536e-09	5.91365e-09	4.94317e-09	2.5386759999999997e-09	4.4477900000000004e-09	8.83079e-09	6.426296e-09	8.33541e-09	6.20867e-09	3.804176e-09	5.71329e-09
4500.0	4.849689999999999e-09	1.911106e-09	3.32038e-09	2.19778e-08	1.9039216e-08	2.044849e-08	6.5870199999999994e-09	3.648436e-09	5.05771e-09	7.90803e-09	4.969446e-09	6.37872e-09	1.168817e-08	8.749586e-09	1.015886e-08	7.90803e-09	4.969446e-09	6.37872e-09	5.83067e-09	2.892086e-09	4.3013600000000005e-09	1.1163839999999999e-08	8.225256e-09	9.634529999999999e-09	7.83777e-09	4.899186e-09	6.30846e-09
5000.0	6.14223e-09	2.549407e-09	3.81513e-09	2.5410249999999998e-08	2.1817427e-08	2.3083149999999997e-08	8.25965e-09	4.666827e-09	5.93255e-09	9.6171e-09	6.024277e-09	7.2899999999999994e-09	1.3086289999999999e-08	9.493467e-09	1.075919e-08	9.6171e-09	6.024277e-09	7.2899999999999994e-09	6.90742e-09	3.314597e-09	4.58032e-09	1.4026140000000001e-08	1.0433317e-08	1.169904e-08	9.80011e-09	6.2072869999999994e-09	7.47301e-09
5500.0	7.774530000000001e-09	3.36462e-09	4.69678e-09	2.926083e-08	2.485092e-08	2.618308e-08	1.032677e-08	5.916859999999999e-09	7.24902e-09	1.167727e-08	7.2673600000000004e-09	8.59952e-09	1.483413e-08	1.042422e-08	1.175638e-08	1.167727e-08	7.2673600000000004e-09	8.59952e-09	8.30753e-09	3.89762e-09	5.2297800000000005e-09	1.752193e-08	1.311202e-08	1.444418e-08	1.216908e-08	7.75917e-09	9.091330000000001e-09
6000.0	9.85224e-09	4.40219e-09	5.96417e-09	3.364413e-08	2.819408e-08	2.975606e-08	1.291353e-08	7.46348e-09	9.02546e-09	1.421026e-08	8.76021e-09	1.0322189999999999e-08	1.702733e-08	1.157728e-08	1.313926e-08	1.421026e-08	8.76021e-09	1.0322189999999999e-08	1.022468e-08	4.77463e-09	6.3366100000000005e-09	2.182593e-08	1.637588e-08	1.793786e-08	1.506202e-08	9.61197e-09	1.117395e-08
6500.0	1.2519739999999999e-08	5.72105e-09	7.6744e-09	3.8713619999999996e-08	3.1914929999999996e-08	3.386828e-08	1.6198e-08	9.39931e-09	1.135266e-08	1.738197e-08	1.058328e-08	1.253663e-08	1.979822e-08	1.299953e-08	1.495288e-08	1.738197e-08	1.058328e-08	1.253663e-08	1.3019940000000001e-08	6.22125e-09	8.1746e-09	2.712052e-08	2.032183e-08	2.227518e-08	1.8613629999999998e-08	1.181494e-08	1.3768290000000001e-08
7000.0	1.597439e-08	7.3982e-09	9.90854e-09	4.46751e-08	3.6098909999999996e-08	3.860925e-08	2.043216e-08	1.1855969999999999e-08	1.436631e-08	2.14123e-08	1.283611e-08	1.5346450000000002e-08	2.33296e-08	1.475341e-08	1.726375e-08	2.14123e-08	1.283611e-08	1.5346450000000002e-08	1.723242e-08	8.65623e-09	1.116657e-08	3.3702799999999997e-08	2.5126610000000002e-08	2.7636950000000002e-08	2.30082e-08	1.443201e-08	1.694235e-08
7500.0	2.04798e-08	9.53352e-09	1.2717510000000001e-08	5.17997e-08	4.085342e-08	4.403741e-08	2.59882e-08	1.504192e-08	1.8225909999999998e-08	2.66127e-08	1.566642e-08	1.885041e-08	2.78664e-08	1.692012e-08	2.010411e-08	2.66127e-08	1.566642e-08	1.885041e-08	2.56499e-08	1.4703619999999998e-08	1.788761e-08	4.19004e-08	3.095412e-08	3.413811e-08	2.8625e-08	1.767872e-08	2.086271e-08
8000.0	2.6359720000000003e-08	1.225117e-08	1.6009190000000002e-08	6.04164e-08	4.630785e-08	5.006587e-08	3.33844e-08	1.9275850000000002e-08	2.303387e-08	3.3393100000000005e-08	1.9284550000000002e-08	2.3042570000000002e-08	3.3708800000000003e-08	1.960025e-08	2.335827e-08	3.3393100000000005e-08	1.9284550000000002e-08	2.3042570000000002e-08	4.0323400000000005e-08	2.6214850000000002e-08	2.9972870000000005e-08	5.21568e-08	3.804825e-08	4.180627e-08	3.57437e-08	2.163515e-08	2.539317e-08
8500.0	3.39181e-08	1.5686010000000002e-08	1.942883e-08	7.08311e-08	5.259901e-08	5.634183e-08	4.32611e-08	2.5029010000000002e-08	2.877183e-08	4.22116e-08	2.397951e-08	2.772233e-08	4.11299e-08	2.289781e-08	2.664063e-08	4.22116e-08	2.397951e-08	2.772233e-08	7.55881e-08	5.735601e-08	6.109883e-08	6.48687e-08	4.663661e-08	5.0379429999999995e-08	4.45882e-08	2.635611e-08	3.009893e-08
9000.0	4.31631e-08	1.9929590000000002e-08	2.252475e-08	8.30478e-08	5.981429e-08	6.240945e-08	5.62927e-08	3.305919e-08	3.565435e-08	5.33523e-08	3.011879e-08	3.271395e-08	5.0097e-08	2.686349e-08	2.945865e-08	5.33523e-08	3.011879e-08	3.271395e-08	7.77342e-08	5.450069e-08	5.709585e-08	8.01721e-08	5.693859e-08	5.953375e-08	5.5251900000000005e-08	3.201839e-08	3.4613550000000004e-08
9500.0	5.32318e-08	2.4913450000000004e-08	2.530971e-08	9.61902e-08	6.787185e-08	6.826811e-08	7.236209999999999e-08	4.404375e-08	4.4440009999999996e-08	6.65334e-08	3.8215050000000004e-08	3.861131e-08	5.96934e-08	3.1375050000000004e-08	3.177131e-08	6.65334e-08	3.8215050000000004e-08	3.861131e-08	9.594599999999999e-08	6.762764999999999e-08	6.802390999999999e-08	9.736879999999999e-08	6.905044999999999e-08	6.944670999999999e-08	6.701909999999999e-08	3.870075e-08	3.909701e-08
10000.0	6.20072e-08	3.0336800000000005e-08	2.8438360000000002e-08	1.081128e-07	7.644240000000001e-08	7.454396000000001e-08	8.8448e-08	5.67776e-08	5.4879159999999996e-08	8.078040000000001e-08	4.911e-08	4.7211560000000005e-08	6.7729e-08	3.60586e-08	3.416016e-08	8.078040000000001e-08	4.911e-08	4.7211560000000005e-08	9.30538e-08	6.138340000000001e-08	5.948496000000001e-08	1.1456480000000001e-07	8.28944e-08	8.099596e-08	7.75798e-08	4.59094e-08	4.4010959999999997e-08
10500.0	6.74187e-08	3.595689e-08	3.270142e-08	1.1669309999999999e-07	8.523129e-08	8.197582e-08	9.93631e-08	6.790129e-08	6.464582e-08	9.637070000000001e-08	6.490889e-08	6.165342e-08	7.25372e-08	4.107539e-08	3.781992e-08	9.637070000000001e-08	6.490889e-08	6.165342e-08	9.872989999999999e-08	6.726809e-08	6.401262e-08	1.299642e-07	9.850239e-08	9.524692000000001e-08	8.512089999999999e-08	5.365909e-08	5.040362e-08
11000.0	6.99803e-08	4.214877e-08	3.869719e-08	1.223576e-07	9.452607e-08	9.107448999999999e-08	1.07843e-07	8.001147e-08	7.655988999999999e-08	1.164994e-07	8.866787e-08	8.521629e-08	7.43672e-08	4.6535669999999995e-08	4.308409e-08	1.164994e-07	8.866787e-08	8.521629e-08	1.131513e-07	8.531977e-08	8.186818999999999e-08	1.4425500000000002e-07	1.1642347000000001e-07	1.1297189e-07	9.00965e-08	6.226497e-08	5.8813390000000004e-08
11500.0	7.26013e-08	4.988913e-08	4.691888e-08	1.2787240000000002e-07	1.0516023e-07	1.0218998e-07	1.229985e-07	1.0028633e-07	9.731608e-08	1.413005e-07	1.1858833e-07	1.1561808e-07	7.57236e-08	5.301143e-08	5.004118e-08	1.413005e-07	1.1858833e-07	1.1561808e-07	1.594285e-07	1.3671633e-07	1.3374608e-07	1.608155e-07	1.3810332999999998e-07	1.3513308e-07	9.55894e-08	7.287723e-08	6.990698e-08
12000.0	7.80695e-08	6.024977e-08	5.792908e-08	1.357986e-07	1.1797886999999999e-07	1.1565818e-07	1.4973560000000002e-07	1.3191587e-07	1.2959518e-07	1.634406e-07	1.4562086999999998e-07	1.4330017999999998e-07	7.91765e-08	6.135677e-08	5.903608e-08	1.634406e-07	1.4562086999999998e-07	1.4330017999999998e-07	1.9796160000000001e-07	1.8014187e-07	1.7782118e-07	1.823486e-07	1.6452886999999998e-07	1.6220817999999998e-07	1.043634e-07	8.654366999999999e-08	8.422297999999999e-08
12500.0	8.80701e-08	7.422927e-08	7.248325999999999e-08	1.474697e-07	1.3362887000000002e-07	1.3188286e-07	1.871757e-07	1.7333487000000001e-07	1.7158886e-07	1.8067070000000001e-07	1.6682987000000002e-07	1.6508386000000002e-07	8.61092e-08	7.226837e-08	7.052236e-08	1.8067070000000001e-07	1.6682987000000002e-07	1.6508386000000002e-07	2.189217e-07	2.0508087000000001e-07	2.0333486e-07	2.105947e-07	1.9675387000000002e-07	1.9500786000000002e-07	1.185667e-07	1.0472587e-07	1.0297986e-07
13000.0	1.037301e-07	9.29185e-08	9.161507999999999e-08	1.634817e-07	1.526701e-07	1.5136668e-07	2.412637e-07	2.304521e-07	2.2914868e-07	1.973747e-07	1.865631e-07	1.8525968e-07	9.7239e-08	8.64274e-08	8.512398e-08	1.973747e-07	1.865631e-07	1.8525968e-07	1.854917e-07	1.746801e-07	1.7337668e-07	2.465547e-07	2.357431e-07	2.3443968e-07	1.387397e-07	1.279281e-07	1.2662468000000001e-07
13500.0	1.262292e-07	1.1767675e-07	1.1669747e-07	1.842432e-07	1.7569075e-07	1.7471147e-07	3.208772e-07	3.1232475e-07	3.1134547e-07	2.2104320000000001e-07	2.1249075e-07	2.1151147e-07	1.132142e-07	1.0466175e-07	1.0368247e-07	2.2104320000000001e-07	2.1249075e-07	2.1151147e-07	1.7524520000000002e-07	1.6669275000000002e-07	1.6571347e-07	2.9060619999999996e-07	2.8205374999999996e-07	2.8107447e-07	1.6691820000000002e-07	1.5836575000000002e-07	1.5738647000000001e-07
