Energy	E1_1 M1_1	E1_1 M1_2	E1_1 M1_3	E1_2 M1_1	E1_2 M1_2	E1_2 M1_3	E1_3 M1_1	E1_3 M1_2	E1_3 M1_3	E1_4 M1_1	E1_4 M1_2	E1_4 M1_3	E1_5 M1_1	E1_5 M1_2	E1_5 M1_3	E1_6 M1_1	E1_6 M1_2	E1_6 M1_3	E1_7 M1_1	E1_7 M1_2	E1_7 M1_3	E1_8 M1_1	E1_8 M1_2	E1_8 M1_3	E1_9 M1_1	E1_9 M1_2	E1_9 M1_3
600.0	4.295712e-09	4.0495056e-09	1.0693630000000001e-08	2.7356419999999997e-09	2.4894356e-09	9.13356e-09	4.204242e-10	1.7421780000000002e-10	6.8183422e-09	7.90671e-10	5.444646e-10	7.1885889999999996e-09	5.891712e-09	5.6455056e-09	1.228963e-08	2.7587419999999997e-09	2.5125356e-09	9.15666e-09	1.7995120000000001e-09	1.5533056000000001e-09	8.19743e-09	1.338715e-09	1.0925086e-09	7.736633e-09	1.059914e-09	8.137076e-10	7.457831999999999e-09
700.0	4.313541e-09	4.025634e-09	1.0190939999999999e-08	3.1948910000000002e-09	2.9069840000000003e-09	9.07229e-09	5.06919e-10	2.19012e-10	6.384318e-09	8.820579999999999e-10	5.94151e-10	6.759457e-09	5.905771e-09	5.617864e-09	1.178317e-08	2.660801e-09	2.372894e-09	8.5382e-09	1.877481e-09	1.5895740000000002e-09	7.75488e-09	1.428271e-09	1.140364e-09	7.30567e-09	1.187292e-09	8.99385e-10	7.064691e-09
800.0	4.33129e-09	4.001372e-09	9.72769e-09	3.65568e-09	3.3257619999999997e-09	9.05208e-09	5.98388e-10	2.6847e-10	5.994788e-09	9.75956e-10	6.46038e-10	6.372356e-09	5.92434e-09	5.594422e-09	1.1320739999999999e-08	2.61556e-09	2.2856419999999998e-09	8.01196e-09	1.9748700000000002e-09	1.644952e-09	7.37127e-09	1.52525e-09	1.195332e-09	6.92165e-09	1.319594e-09	9.89676e-10	6.715994e-09
900.0	4.3491240000000004e-09	3.976838e-09	9.30129e-09	4.118224e-09	3.745938e-09	9.07039e-09	6.948629999999999e-10	3.22577e-10	5.647028999999999e-09	1.072343e-09	7.000569999999999e-10	6.024509e-09	5.947454e-09	5.575168e-09	1.089962e-08	2.605654e-09	2.233368e-09	7.55782e-09	2.098924e-09	1.7266380000000001e-09	7.0510899999999995e-09	1.629634e-09	1.257348e-09	6.5818e-09	1.460644e-09	1.0883580000000001e-09	6.41281e-09
1000.0	4.367209e-09	3.9521510000000006e-09	8.90942e-09	4.5827689999999996e-09	4.167711e-09	9.124980000000001e-09	7.965820000000001e-10	3.8152399999999997e-10	5.338793e-09	1.1713739999999999e-09	7.563159999999999e-10	5.713585e-09	5.975179e-09	5.560121e-09	1.051739e-08	2.621989e-09	2.206931e-09	7.1642e-09	2.235979e-09	1.8209209999999999e-09	6.7781900000000006e-09	1.7417190000000002e-09	1.326661e-09	6.28393e-09	1.6006889999999999e-09	1.1856309999999999e-09	6.1429e-09
1100.0	4.385701e-09	3.9274190000000006e-09	8.55002e-09	5.049521e-09	4.5912390000000005e-09	9.213840000000001e-09	9.035259999999999e-10	4.45244e-10	5.067845e-09	1.273113e-09	8.148310000000001e-10	5.437432e-09	6.0075809999999995e-09	5.549299e-09	1.01719e-08	2.6567409999999996e-09	2.198459e-09	6.82106e-09	2.373131e-09	1.914849e-09	6.53745e-09	1.8614709999999999e-09	1.4031889999999999e-09	6.02579e-09	1.754941e-09	1.296659e-09	5.91926e-09
1200.0	4.404771e-09	3.902761e-09	8.22129e-09	5.518731e-09	5.016721e-09	9.33525e-09	1.015851e-09	5.138410000000001e-10	4.8323699999999995e-09	1.37772e-09	8.7571e-10	5.194239e-09	6.044741e-09	5.542731e-09	9.86126e-09	2.7060410000000002e-09	2.204031e-09	6.52256e-09	2.509321e-09	2.007311e-09	6.32584e-09	1.989211e-09	1.487201e-09	5.80573e-09	1.911241e-09	1.409231e-09	5.72776e-09
1300.0	4.424589e-09	3.878297e-09	7.92166e-09	5.990629e-09	5.444337e-09	9.487699999999999e-09	1.133802e-09	5.8751e-10	4.630873e-09	1.485348e-09	9.39056e-10	4.982419e-09	6.086729e-09	5.540437e-09	9.5838e-09	2.767939e-09	2.221647e-09	6.26501e-09	2.643459e-09	2.097167e-09	6.14053e-09	2.1250190000000003e-09	1.578727e-09	5.6220899999999996e-09	2.071829e-09	1.525537e-09	5.5689e-09
1400.0	4.4453269999999994e-09	3.854147e-09	7.649850000000001e-09	6.465457e-09	5.874277e-09	9.66998e-09	1.257364e-09	6.66184e-10	4.461887e-09	1.596073e-09	1.004893e-09	4.800596e-09	6.133637000000001e-09	5.542457e-09	9.33816e-09	2.840057e-09	2.248877e-09	6.044580000000001e-09	2.776767e-09	2.185587e-09	5.9812900000000005e-09	2.268957e-09	1.6777769999999998e-09	5.47348e-09	2.245877e-09	1.654697e-09	5.4504e-09
1500.0	4.46715e-09	3.830423e-09	7.4048e-09	6.94347e-09	6.306743e-09	9.88112e-09	1.38687e-09	7.50143e-10	4.32452e-09	1.709967e-09	1.07324e-09	4.647617e-09	6.18554e-09	5.548813e-09	9.12319e-09	2.92054e-09	2.283813e-09	5.8581900000000004e-09	2.90804e-09	2.271313e-09	5.84569e-09	2.42136e-09	1.784633e-09	5.35901e-09	2.41924e-09	1.782513e-09	5.35689e-09
1600.0	4.490257e-09	3.807265e-09	7.18578e-09	7.4249070000000004e-09	6.741915e-09	1.012043e-08	1.5223149999999998e-09	8.39323e-10	4.217838e-09	1.82737e-09	1.144378e-09	4.522893e-09	6.2425370000000005e-09	5.559545e-09	8.93806e-09	3.0089969999999997e-09	2.326005e-09	5.70452e-09	3.038087e-09	2.355095e-09	5.73361e-09	2.582507e-09	1.8995149999999997e-09	5.27803e-09	2.6095269999999996e-09	1.926535e-09	5.3050499999999996e-09
1700.0	4.51481e-09	3.784776e-09	6.99231e-09	7.910019999999999e-09	7.179986e-09	1.038752e-08	1.66404e-09	9.340060000000001e-10	4.14154e-09	1.948106e-09	1.218072e-09	4.4256059999999995e-09	6.30474e-09	5.574706e-09	8.78224e-09	3.1043799999999996e-09	2.3743459999999997e-09	5.58188e-09	3.1678900000000003e-09	2.437856e-09	5.6453900000000005e-09	2.75205e-09	2.022016e-09	5.22955e-09	2.80249e-09	2.072456e-09	5.27999e-09
1800.0	4.54099e-09	3.76309e-09	6.82424e-09	8.39907e-09	7.62117e-09	1.068232e-08	1.81203e-09	1.03413e-09	4.09528e-09	2.0725899999999998e-09	1.29469e-09	4.35584e-09	6.3722300000000004e-09	5.5943300000000005e-09	8.655480000000001e-09	3.2067900000000003e-09	2.42889e-09	5.49004e-09	3.29746e-09	2.51956e-09	5.580710000000001e-09	2.9309700000000003e-09	2.15307e-09	5.21422e-09	3.0051400000000002e-09	2.22724e-09	5.28839e-09
1900.0	4.56902e-09	3.74235e-09	6.68179e-09	8.89234e-09	8.06567e-09	1.100511e-08	1.966648e-09	1.139978e-09	4.079418e-09	2.20179e-09	1.3751200000000001e-09	4.31456e-09	6.44514e-09	5.6184699999999995e-09	8.55791e-09	3.31473e-09	2.48806e-09	5.4275e-09	3.42588e-09	2.59921e-09	5.53865e-09	3.11939e-09	2.29272e-09	5.23216e-09	3.20961e-09	2.38294e-09	5.32238e-09
2000.0	4.5990600000000005e-09	3.722661e-09	6.56549e-09	9.390079999999999e-09	8.513681e-09	1.135651e-08	2.128494e-09	1.252095e-09	4.094924e-09	2.33406e-09	1.457661e-09	4.30049e-09	6.52359e-09	5.647191e-09	8.49002e-09	3.4292100000000004e-09	2.552811e-09	5.39564e-09	3.55667e-09	2.680271e-09	5.5231e-09	3.3174299999999998e-09	2.441031e-09	5.2838599999999996e-09	3.42923e-09	2.5528309999999997e-09	5.39566e-09
2200.0	4.66602e-09	3.687012e-09	6.4154e-09	1.040013e-08	9.421122000000001e-09	1.214951e-08	2.47199e-09	1.492982e-09	4.22137e-09	2.6133800000000003e-09	1.634372e-09	4.36276e-09	6.69762e-09	5.718612e-09	8.447e-09	3.67545e-09	2.696442e-09	5.42483e-09	3.7723e-09	2.7932919999999998e-09	5.52168e-09	3.74301e-09	2.7640019999999998e-09	5.49239e-09	3.8907e-09	2.911692e-09	5.64008e-09
2400.0	4.74356e-09	3.657255e-09	6.38451e-09	1.143153e-08	1.0345225e-08	1.307248e-08	2.8462800000000002e-09	1.759975e-09	4.48723e-09	2.91394e-09	1.827635e-09	4.55489e-09	6.89542e-09	5.809115e-09	8.53637e-09	3.94644e-09	2.860135e-09	5.58739e-09	3.9221999999999995e-09	2.8358949999999997e-09	5.56315e-09	4.21072e-09	3.124415e-09	5.85167e-09	4.3846e-09	3.298295e-09	6.02555e-09
2600.0	4.83346e-09	3.634544e-09	6.48062e-09	1.248673e-08	1.1287814e-08	1.413389e-08	3.2522199999999998e-09	2.053304e-09	4.89938e-09	3.24095e-09	2.0420340000000003e-09	4.88811e-09	7.11827e-09	5.919354e-09	8.76543e-09	4.24821e-09	3.049294e-09	5.89537e-09	4.06169e-09	2.8627739999999997e-09	5.70885e-09	4.72468e-09	3.5257639999999997e-09	6.371839999999999e-09	4.9172500000000006e-09	3.7183340000000004e-09	6.56441e-09
2800.0	4.93764e-09	3.620104e-09	6.68404e-09	1.35684e-08	1.2250864e-08	1.53148e-08	3.69252e-09	2.374984e-09	5.43892e-09	3.60752e-09	2.289984e-09	5.3539200000000005e-09	7.36758e-09	6.050044e-09	9.11398e-09	4.5994000000000005e-09	3.281864e-09	6.3458e-09	4.20578e-09	2.888244e-09	5.9521800000000004e-09	5.28653e-09	3.968994e-09	7.03293e-09	5.50353e-09	4.185994e-09	7.24993e-09
3000.0	5.05818e-09	3.615244e-09	6.9009600000000005e-09	1.467927e-08	1.3236334e-08	1.652205e-08	4.17084e-09	2.727904e-09	6.0136200000000006e-09	4.073689999999999e-09	2.630754e-09	5.916470000000001e-09	7.64493e-09	6.2019940000000005e-09	9.48771e-09	5.04635e-09	3.603414e-09	6.889130000000001e-09	4.373e-09	2.9300639999999997e-09	6.21578e-09	5.90069e-09	4.457754e-09	7.74347e-09	6.13275e-09	4.689814e-09	7.97553e-09
3200.0	5.1973e-09	3.621341e-09	6.95646e-09	1.5822210000000002e-08	1.4246251000000001e-08	1.758137e-08	4.68835e-09	3.112391e-09	6.44751e-09	4.73779e-09	3.161831e-09	6.496949999999999e-09	7.95208e-09	6.376121e-09	9.71124e-09	5.62601e-09	4.0500509999999996e-09	7.385169999999999e-09	4.56238e-09	2.986421e-09	6.321539999999999e-09	6.57166e-09	4.995701e-09	8.330819999999999e-09	6.805920000000001e-09	5.229961e-09	8.56508e-09
3400.0	5.35743e-09	3.639881e-09	6.74051e-09	1.700063e-08	1.5283080999999998e-08	1.838371e-08	5.24983e-09	3.532281e-09	6.63291e-09	5.3036100000000005e-09	3.586061e-09	6.68669e-09	8.291030000000001e-09	6.573481000000001e-09	9.67411e-09	6.1750200000000005e-09	4.457471e-09	7.5581e-09	4.76888e-09	3.051331e-09	6.15196e-09	7.3031e-09	5.585551e-09	8.68618e-09	7.52946e-09	5.811911e-09	8.91254e-09
3600.0	5.54126e-09	3.672477e-09	6.34788e-09	1.821782e-08	1.6349036999999998e-08	1.902444e-08	5.85938e-09	3.990597e-09	6.666e-09	5.97561e-09	4.106827e-09	6.78223e-09	8.66401e-09	6.795226999999999e-09	9.47063e-09	6.80179e-09	4.933007e-09	7.60841e-09	4.9953200000000005e-09	3.126537e-09	5.80194e-09	8.1005e-09	6.231717e-09	8.90712e-09	8.296750000000001e-09	6.427967e-09	9.103370000000001e-09
3800.0	5.7517e-09	3.720849e-09	5.9527200000000005e-09	1.947763e-08	1.7446779e-08	1.967865e-08	6.52038e-09	4.4895289999999996e-09	6.7213999999999996e-09	6.77972e-09	4.748869e-09	6.98074e-09	9.07351e-09	7.042659e-09	9.274530000000001e-09	7.50877e-09	5.477919e-09	7.70979e-09	5.24807e-09	3.217219e-09	5.44909e-09	8.9676e-09	6.936749e-09	9.168619999999999e-09	9.11497e-09	7.084119e-09	9.315989999999999e-09
4000.0	5.99198e-09	3.78688e-09	5.65261e-09	2.078413e-08	1.857903e-08	2.0444760000000002e-08	7.239029999999999e-09	5.03393e-09	6.89966e-09	7.44373e-09	5.23863e-09	7.10436e-09	9.52235e-09	7.31725e-09	9.18298e-09	8.13207e-09	5.92697e-09	7.7927e-09	5.6947500000000004e-09	3.4896500000000002e-09	5.35538e-09	9.91077e-09	7.70567e-09	9.5714e-09	9.9855e-09	7.7804e-09	9.646130000000001e-09
4500.0	6.747679999999999e-09	4.04313e-09	5.37931e-09	2.4284529999999998e-08	2.157998e-08	2.291616e-08	9.32194e-09	6.61739e-09	7.95357e-09	9.06432e-09	6.35977e-09	7.69595e-09	1.083821e-08	8.13366e-09	9.46984e-09	9.63008e-09	6.92553e-09	8.26171e-09	6.37563e-09	3.67108e-09	5.00726e-09	1.2635119999999999e-08	9.93057e-09	1.1266749999999999e-08	1.243629e-08	9.73174e-09	1.106792e-08
5000.0	7.78147e-09	4.46094e-09	5.63015e-09	2.818801e-08	2.486748e-08	2.603669e-08	1.1908150000000001e-08	8.58762e-09	9.756830000000001e-09	1.094537e-08	7.62484e-09	8.79405e-09	1.248213e-08	9.1616e-09	1.033081e-08	1.139325e-08	8.07272e-09	9.24193e-09	7.50086e-09	4.18033e-09	5.3495400000000005e-09	1.598181e-08	1.266128e-08	1.383049e-08	1.540271e-08	1.208218e-08	1.325139e-08
5500.0	9.18407e-09	5.08866e-09	6.30195e-09	3.260059e-08	2.8505179999999997e-08	2.971847e-08	1.5150090000000002e-08	1.1054680000000001e-08	1.2267970000000001e-08	1.323061e-08	9.1352e-09	1.0348489999999998e-08	1.453754e-08	1.044213e-08	1.1655419999999999e-08	1.346963e-08	9.37422e-09	1.0587510000000001e-08	8.85857e-09	4.76316e-09	5.9764499999999996e-09	2.006689e-08	1.597148e-08	1.718477e-08	1.885259e-08	1.475718e-08	1.597047e-08
6000.0	1.111919e-08	6.03013e-09	7.44905e-09	3.766112e-08	3.257206e-08	3.3990980000000003e-08	1.927742e-08	1.418836e-08	1.560728e-08	1.606813e-08	1.097907e-08	1.239799e-08	1.7118819999999998e-08	1.2029759999999999e-08	1.3448679999999999e-08	1.606813e-08	1.097907e-08	1.239799e-08	1.045622e-08	5.36716e-09	6.786079999999999e-09	2.5090019999999998e-08	2.000096e-08	2.1419879999999997e-08	2.305912e-08	1.797006e-08	1.9388980000000003e-08
6500.0	1.4295419999999998e-08	7.90899e-09	9.6881e-09	4.355386e-08	3.716743e-08	3.894654e-08	2.460646e-08	1.822003e-08	1.999914e-08	1.964506e-08	1.325863e-08	1.503774e-08	2.038346e-08	1.399703e-08	1.577614e-08	1.964506e-08	1.325863e-08	1.503774e-08	1.334448e-08	6.9580499999999996e-09	8.737159999999999e-09	3.127786e-08	2.489143e-08	2.667054e-08	2.8552959999999998e-08	2.2166529999999998e-08	2.394564e-08
7000.0	1.843504e-08	1.032917e-08	1.261286e-08	5.05228e-08	4.241693e-08	4.4700619999999996e-08	3.15702e-08	2.346433e-08	2.574802e-08	2.42236e-08	1.611773e-08	1.8401420000000002e-08	2.45459e-08	1.644003e-08	1.872372e-08	2.42236e-08	1.611773e-08	1.8401420000000002e-08	2.14393e-08	1.3333429999999999e-08	1.561712e-08	3.89394e-08	3.083353e-08	3.3117219999999995e-08	3.5343300000000004e-08	2.7237430000000002e-08	2.9521120000000002e-08
7500.0	2.385239e-08	1.3449710000000002e-08	1.629613e-08	5.88795e-08	4.847682e-08	5.132324e-08	4.07917e-08	3.038902e-08	3.323544e-08	3.01838e-08	1.9781120000000002e-08	2.262754e-08	2.98858e-08	1.9483120000000002e-08	2.232954e-08	3.01838e-08	1.9781120000000002e-08	2.262754e-08	5.73412e-08	4.693852e-08	4.978494e-08	4.8436000000000004e-08	3.803332e-08	4.087974e-08	4.3619400000000003e-08	3.321672e-08	3.606314e-08
8000.0	3.09134e-08	1.746562e-08	2.064207e-08	6.89779e-08	5.553012e-08	5.870657e-08	5.2941600000000003e-08	3.949382e-08	4.267027e-08	3.79881e-08	2.454032e-08	2.7716770000000002e-08	3.67222e-08	2.327442e-08	2.645087e-08	3.79881e-08	2.454032e-08	2.7716770000000002e-08	7.19978e-08	5.855002e-08	6.172647e-08	6.01941e-08	4.6746319999999997e-08	4.9922769999999996e-08	5.3947800000000003e-08	4.050002e-08	4.367647e-08
8500.0	3.9903699999999995e-08	2.257903e-08	2.529182e-08	8.10767e-08	6.375203e-08	6.646482e-08	6.847400000000001e-08	5.114933e-08	5.386212e-08	4.81514e-08	3.082673e-08	3.353952e-08	4.5371099999999995e-08	2.804643e-08	3.075922e-08	4.81514e-08	3.082673e-08	3.353952e-08	7.372160000000001e-08	5.639693e-08	5.910972e-08	7.45028e-08	5.717813e-08	5.989092e-08	6.65224e-08	4.919773e-08	5.191052e-08
9000.0	5.06559e-08	2.890572e-08	2.990707e-08	9.495769999999999e-08	7.320752e-08	7.420887e-08	8.69354e-08	6.518522e-08	6.618657e-08	6.0975e-08	3.9224820000000004e-08	4.022617e-08	5.6044400000000004e-08	3.429422e-08	3.529557e-08	6.0975e-08	3.9224820000000004e-08	4.022617e-08	8.84446e-08	6.669442e-08	6.769577e-08	9.123759999999999e-08	6.948742e-08	7.048877e-08	8.13582e-08	5.960802e-08	6.060937e-08
9500.0	6.19861e-08	3.633308e-08	3.478643e-08	1.093498e-07	8.369678000000001e-08	8.215013e-08	1.0643289999999999e-07	8.077988e-08	7.923322999999999e-08	7.63438e-08	5.0690779999999996e-08	4.9144129999999995e-08	6.697989999999999e-08	4.132688e-08	3.978023e-08	7.63438e-08	5.0690779999999996e-08	4.9144129999999995e-08	1.091305e-07	8.347748e-08	8.193083e-08	1.0926059999999999e-07	8.360758e-08	8.206093e-08	9.71694e-08	7.151637999999999e-08	6.996973e-08
10000.0	7.18728e-08	4.45903e-08	4.08953e-08	1.220873e-07	9.48048e-08	9.110979999999999e-08	1.242442e-07	9.69617e-08	9.326670000000001e-08	9.438060000000001e-08	6.70981e-08	6.34031e-08	7.60112e-08	4.87287e-08	4.50337e-08	9.438060000000001e-08	6.70981e-08	6.34031e-08	9.78154e-08	7.05329e-08	6.683789999999999e-08	1.266469e-07	9.93644e-08	9.56694e-08	1.1183210000000001e-07	8.45496e-08	8.08546e-08
10500.0	7.95211e-08	5.385193e-08	4.9309110000000004e-08	1.321441e-07	1.0647492999999999e-07	1.0193210999999999e-07	1.40196e-07	1.1452683e-07	1.0998401e-07	1.154847e-07	8.981553e-08	8.527270999999999e-08	8.21364e-08	5.646723e-08	5.192441e-08	1.154847e-07	8.981553e-08	8.527270999999999e-08	1.200471e-07	9.437793000000001e-08	8.983511e-08	1.42625e-07	1.1695583e-07	1.1241301e-07	1.2458349999999999e-07	9.891432999999999e-08	9.437150999999999e-08
11000.0	8.7025e-08	6.523632e-08	6.098976e-08	1.412536e-07	1.1946492e-07	1.1521836e-07	1.5849460000000002e-07	1.3670592e-07	1.3245936000000002e-07	1.345556e-07	1.1276692e-07	1.0852036e-07	8.71575e-08	6.536882e-08	6.112226e-08	1.345556e-07	1.1276692e-07	1.0852036e-07	1.632656e-07	1.4147692e-07	1.3723036e-07	1.593626e-07	1.3757391999999999e-07	1.3332736e-07	1.3724460000000001e-07	1.1545592e-07	1.1120936000000001e-07
11500.0	9.78026e-08	8.041116e-08	7.694596e-08	1.522887e-07	1.3489725999999998e-07	1.3143206e-07	1.845777e-07	1.6718626e-07	1.6372106e-07	1.553477e-07	1.3795625999999998e-07	1.3449106e-07	9.40896e-08	7.669816e-08	7.323295999999999e-08	1.553477e-07	1.3795625999999998e-07	1.3449106e-07	2.227417e-07	2.0535025999999999e-07	2.0188506e-07	1.800677e-07	1.6267625999999998e-07	1.5921106e-07	1.530917e-07	1.3570026e-07	1.3223506e-07
12000.0	1.146236e-07	1.0107796e-07	9.841423e-08	1.672244e-07	1.5367876e-07	1.5101503e-07	2.2096640000000002e-07	2.0742076000000002e-07	2.0475703000000001e-07	1.878324e-07	1.7428676e-07	1.7162303e-07	1.0517339999999999e-07	9.162776e-08	8.896402999999999e-08	1.878324e-07	1.7428676e-07	1.7162303e-07	2.386604e-07	2.2511476000000002e-07	2.2245103000000001e-07	2.0717440000000002e-07	1.9362876000000002e-07	1.9096503000000002e-07	1.737814e-07	1.6023576e-07	1.5757203e-07
12500.0	1.3945370000000002e-07	1.2892113000000002e-07	1.2691113e-07	1.869487e-07	1.7641613e-07	1.7440613e-07	2.652747e-07	2.5474212999999996e-07	2.5273212999999996e-07	2.2294670000000001e-07	2.1241413e-07	2.1040413e-07	1.2175069999999999e-07	1.1121813e-07	1.0920813e-07	2.2294670000000001e-07	2.1241413e-07	2.1040413e-07	2.1427270000000003e-07	2.0374013000000002e-07	2.0173013000000002e-07	2.419417e-07	2.3140913e-07	2.2939913e-07	2.005687e-07	1.9003613000000002e-07	1.8802613000000001e-07
13000.0	1.7384620000000002e-07	1.6557791e-07	1.6405838e-07	2.1174519999999998e-07	2.0347690999999998e-07	2.0195738e-07	3.1270220000000003e-07	3.0443391000000003e-07	3.0291438e-07	2.488642e-07	2.4059591e-07	2.3907638e-07	1.448252e-07	1.3655691e-07	1.3503738e-07	2.488642e-07	2.4059591e-07	2.3907638e-07	2.440072e-07	2.3573890999999998e-07	2.3421938e-07	2.850332e-07	2.7676491e-07	2.7524538e-07	2.344662e-07	2.2619791e-07	2.2467838e-07
13500.0	2.1870823000000002e-07	2.1212615e-07	2.1096463e-07	2.4147423e-07	2.3489215e-07	2.3373063e-07	3.5945823e-07	3.5287615e-07	3.5171463e-07	2.7645023e-07	2.6986815e-07	2.6870663e-07	1.7529623000000002e-07	1.6871415e-07	1.6755263e-07	2.7645023e-07	2.6986815e-07	2.6870663e-07	3.3907523e-07	3.3249314999999997e-07	3.3133162999999997e-07	3.3612623e-07	3.2954415e-07	3.2838263e-07	2.7315423e-07	2.6657215e-07	2.6541063e-07
