Energy	E1_1 M1_1	E1_1 M1_2	E1_1 M1_3	E1_2 M1_1	E1_2 M1_2	E1_2 M1_3	E1_3 M1_1	E1_3 M1_2	E1_3 M1_3	E1_4 M1_1	E1_4 M1_2	E1_4 M1_3	E1_5 M1_1	E1_5 M1_2	E1_5 M1_3	E1_6 M1_1	E1_6 M1_2	E1_6 M1_3	E1_7 M1_1	E1_7 M1_2	E1_7 M1_3	E1_8 M1_1	E1_8 M1_2	E1_8 M1_3	E1_9 M1_1	E1_9 M1_2	E1_9 M1_3
600.0	1.452676e-09	1.1776249e-09	8.21595e-09	2.417196e-09	2.1421448999999997e-09	9.18047e-09	3.863662e-10	1.113151e-10	7.1496402e-09	7.03556e-10	4.2850490000000003e-10	7.46683e-09	9.299625999999999e-09	9.0245749e-09	1.6062899999999998e-08	1.245683e-09	9.706319e-10	8.008957e-09	5.60227e-10	2.8517590000000003e-10	7.323501e-09	1.572516e-09	1.2974649e-09	8.33579e-09	4.88315e-10	2.132639e-10	7.251589e-09
700.0	1.432563e-09	1.1109688e-09	7.63752e-09	2.822663e-09	2.5010688e-09	9.027620000000001e-09	4.592432e-10	1.37649e-10	6.6642002e-09	7.88914e-10	4.673198e-10	6.993871e-09	9.297353e-09	8.975758800000001e-09	1.550231e-08	1.250524e-09	9.289298e-10	7.455481e-09	5.96117e-10	2.7452279999999996e-10	6.8010740000000004e-09	1.649703e-09	1.3281088000000001e-09	7.85466e-09	5.6616e-10	2.445658e-10	6.771117e-09
800.0	1.411988e-09	1.0435249e-09	7.100306e-09	3.229352e-09	2.8608889e-09	8.91767e-09	5.347271e-10	1.6626399999999999e-10	6.2230451e-09	8.76246e-10	5.077829e-10	6.5645639999999995e-09	9.299062e-09	8.9305989e-09	1.498738e-08	1.273677e-09	9.052139e-10	6.961995e-09	6.38406e-10	2.699429e-10	6.326724e-09	1.732282e-09	1.3638189e-09	7.4206e-09	6.4696e-10	2.7849689999999996e-10	6.3352779999999994e-09
900.0	1.391088e-09	9.75381e-10	6.601453e-09	3.6374149999999997e-09	3.221708e-09	8.84778e-09	6.129396e-10	1.972326e-10	5.8233046000000006e-09	9.65613e-10	5.49906e-10	6.175978000000001e-09	9.304825e-09	8.889117999999999e-09	1.4515189999999999e-08	1.309882e-09	8.94175e-10	6.520247000000001e-09	6.86534e-10	2.7082699999999996e-10	5.896899000000001e-09	1.820295e-09	1.404588e-09	7.03066e-09	7.313860000000001e-10	3.15679e-10	5.941751e-09
1000.0	1.3699839999999999e-09	9.066069999999999e-10	6.138398e-09	4.047046e-09	3.583669e-09	8.81546e-09	6.93824e-10	2.30447e-10	5.462237999999999e-09	1.057079e-09	5.937019999999999e-10	5.825492999999999e-09	9.314686e-09	8.851309e-09	1.40831e-08	1.357604e-09	8.94227e-10	6.126018e-09	7.400770000000001e-10	2.767e-10	5.508491e-09	1.913956e-09	1.4505789999999999e-09	6.6823699999999995e-09	8.19236e-10	3.55859e-10	5.5876499999999994e-09
1100.0	1.348797e-09	8.37274e-10	5.708788e-09	4.458429e-09	3.946906e-09	8.818420000000001e-09	7.77653e-10	2.6613e-10	5.137644e-09	1.150883e-09	6.3936e-10	5.510874e-09	9.328689e-09	8.817166e-09	1.368868e-08	1.412481e-09	9.009579999999999e-10	5.772472e-09	7.9648e-10	2.84957e-10	5.156471e-09	2.013289e-09	1.501766e-09	6.37328e-09	9.10814e-10	3.99291e-10	5.270805e-09
1200.0	1.327654e-09	7.67457e-10	5.310565e-09	4.871739e-09	4.3115419999999996e-09	8.85465e-09	8.644030000000001e-10	3.04206e-10	4.8473139999999995e-09	1.246914e-09	6.86717e-10	5.229825e-09	9.346909e-09	8.786712e-09	1.332982e-08	1.4726650000000001e-09	9.124679999999999e-10	5.455576e-09	8.55251e-10	2.95054e-10	4.8381619999999996e-09	2.118449e-09	1.558252e-09	6.10136e-09	1.005569e-09	4.45372e-10	4.98848e-09
1300.0	1.3066799999999999e-09	6.972280000000001e-10	4.9419170000000005e-09	5.287163e-09	4.677711e-09	8.9224e-09	9.54143e-10	3.44691e-10	4.58938e-09	1.345415e-09	7.359629999999999e-10	4.980652e-09	9.369393e-09	8.759941e-09	1.300463e-08	1.536573e-09	9.271209999999999e-10	5.1718100000000006e-09	9.157799999999999e-10	3.06328e-10	4.551017e-09	2.2295529999999997e-09	1.620101e-09	5.864790000000001e-09	1.103668e-09	4.942159999999999e-10	4.738905000000001e-09
1400.0	1.286003e-09	6.2666e-10	4.601272e-09	5.7048910000000005e-09	5.045548000000001e-09	9.02016e-09	1.047115e-09	3.87772e-10	4.362384e-09	1.4463659999999998e-09	7.87023e-10	4.761635e-09	9.396221e-09	8.736878e-09	1.2711490000000001e-08	1.603284e-09	9.439409999999999e-10	4.918553e-09	9.77225e-10	3.17882e-10	4.292494e-09	2.346681e-09	1.687338e-09	5.66195e-09	1.205104e-09	5.45761e-10	4.520373e-09
1500.0	1.265755e-09	5.55829e-10	4.287301e-09	6.125124e-09	5.415198e-09	9.14667e-09	1.1432179999999999e-09	4.33292e-10	4.164764e-09	1.550016e-09	8.400899999999999e-10	4.571562e-09	9.427464e-09	8.717538e-09	1.2449010000000001e-08	1.6713970000000001e-09	9.61471e-10	4.6929429999999994e-09	1.03979e-09	3.29864e-10	4.0613359999999995e-09	2.469984e-09	1.760058e-09	5.4915299999999995e-09	1.3085750000000001e-09	5.98649e-10	4.330121e-09
1600.0	1.2460669999999999e-09	4.84807e-10	3.9989420000000005e-09	6.548045e-09	5.786785e-09	9.30092e-09	1.2426970000000001e-09	4.81437e-10	3.995572e-09	1.656347e-09	8.95087e-10	4.4092220000000004e-09	9.463185000000001e-09	8.701925e-09	1.2216060000000001e-08	1.7390150000000001e-09	9.77755e-10	4.49189e-09	1.1025890000000001e-09	3.41329e-10	3.855464e-09	2.599615e-09	1.838355e-09	5.35249e-09	1.414586e-09	6.53326e-10	4.167461e-09
1700.0	1.227074e-09	4.1367e-10	3.735414e-09	6.97387e-09	6.160466e-09	9.48221e-09	1.3456290000000001e-09	5.32225e-10	3.853969e-09	1.765524e-09	9.5212e-10	4.273864e-09	9.50348e-09	8.690076e-09	1.2011819999999999e-08	1.827333e-09	1.0139290000000001e-09	4.335673e-09	1.177062e-09	3.63658e-10	3.685402e-09	2.73577e-09	1.922366e-09	5.24411e-09	1.5317200000000002e-09	7.18316e-10	4.04006e-09
1800.0	1.208917e-09	3.42494e-10	3.496217e-09	7.40278e-09	6.536357e-09	9.69008e-09	1.4520940000000001e-09	5.85671e-10	3.739394e-09	1.877801e-09	1.011378e-09	4.165101e-09	9.54842e-09	8.681997e-09	1.1835720000000001e-08	1.914429e-09	1.048006e-09	4.201729e-09	1.2544590000000001e-09	3.88036e-10	3.541759e-09	2.87846e-09	2.012037e-09	5.16576e-09	1.651226e-09	7.848029999999999e-10	3.938526e-09
1900.0	1.2339123999999999e-09	3.1353740000000003e-10	3.3233123999999997e-09	7.83501e-09	6.9146350000000005e-09	9.92441e-09	1.562255e-09	6.418800000000001e-10	3.651655e-09	1.993166e-09	1.0727909999999999e-09	4.082566e-09	9.59811e-09	8.677735e-09	1.1687510000000001e-08	1.993166e-09	1.0727909999999999e-09	4.082566e-09	1.332662e-09	4.12287e-10	3.422062e-09	3.02841e-09	2.108035e-09	5.11781e-09	1.770077e-09	8.49702e-10	3.859477e-09
2000.0	1.3153352e-09	3.400032e-10	3.2299751999999998e-09	8.27075e-09	7.295418e-09	1.018539e-08	1.6762019999999999e-09	7.008700000000001e-10	3.5908419999999998e-09	2.112055e-09	1.1367230000000001e-09	4.026695e-09	9.652629999999998e-09	8.677298e-09	1.1567269999999999e-08	2.112055e-09	1.1367230000000001e-09	4.026695e-09	1.419459e-09	4.44127e-10	3.334099e-09	3.18505e-09	2.209718e-09	5.09969e-09	1.906576e-09	9.31244e-10	3.821216e-09
2200.0	1.486343e-09	3.9781400000000003e-10	3.1224229999999998e-09	9.15366e-09	8.065131e-09	1.078974e-08	1.916136e-09	8.276070000000001e-10	3.552216e-09	2.360057e-09	1.271528e-09	3.996137e-09	9.7766e-09	8.688071000000001e-09	1.141268e-08	2.360057e-09	1.271528e-09	3.996137e-09	1.610995e-09	5.224659999999999e-10	3.247075e-09	3.5216199999999997e-09	2.433091e-09	5.157699999999999e-09	2.1956039999999998e-09	1.107075e-09	3.831683999999999e-09
2400.0	1.6693979999999998e-09	4.6278000000000003e-10	3.126698e-09	1.005334e-08	8.846722e-09	1.151064e-08	2.173008e-09	9.6639e-10	3.630308e-09	2.62291e-09	1.416292e-09	4.08021e-09	9.921239999999999e-09	8.714622e-09	1.137854e-08	2.62291e-09	1.416292e-09	4.08021e-09	1.8528609999999999e-09	6.46243e-10	3.310161e-09	3.89042e-09	2.683802e-09	5.34772e-09	2.5058189999999996e-09	1.299201e-09	3.963119e-09
2600.0	1.865951e-09	5.35722e-10	3.249451e-09	1.0971709999999999e-08	9.641481e-09	1.235521e-08	2.447961e-09	1.1177319999999998e-09	3.831461e-09	2.90403e-09	1.573801e-09	4.28753e-09	1.008753e-08	8.757301e-09	1.147103e-08	2.90403e-09	1.573801e-09	4.28753e-09	2.127033e-09	7.96804e-10	3.510533e-09	4.29304e-09	2.962811e-09	5.67654e-09	2.84071e-09	1.510481e-09	4.22421e-09
2800.0	2.077584e-09	6.17507e-10	3.478854e-09	1.1910819999999999e-08	1.0450743e-08	1.331209e-08	2.742851e-09	1.282774e-09	4.144121e-09	3.2068999999999998e-09	1.746823e-09	4.60817e-09	1.02766e-08	8.816523e-09	1.167787e-08	3.2068999999999998e-09	1.746823e-09	4.60817e-09	2.3194869999999997e-09	8.5941e-10	3.720757e-09	4.7339e-09	3.273823e-09	6.13517e-09	3.19475e-09	1.734673e-09	4.59602e-09
3000.0	2.305994e-09	7.09059e-10	3.746194e-09	1.287277e-08	1.1275835e-08	1.4312970000000001e-08	3.05805e-09	1.461115e-09	4.49825e-09	3.5411799999999996e-09	1.944245e-09	4.98138e-09	1.048971e-08	8.892775e-09	1.1929910000000001e-08	3.5411799999999996e-09	1.944245e-09	4.98138e-09	2.520105e-09	9.2317e-10	3.960305e-09	5.21584e-09	3.618905e-09	6.65604e-09	3.57847e-09	1.981535e-09	5.01867e-09
3200.0	2.553031e-09	8.11363e-10	3.906621e-09	1.385997e-08	1.2118302e-08	1.5213560000000002e-08	3.39708e-09	1.655412e-09	4.75067e-09	3.94439e-09	2.202722e-09	5.29798e-09	1.072826e-08	8.986592e-09	1.208185e-08	3.94439e-09	2.202722e-09	5.29798e-09	2.6601580000000002e-09	9.1849e-10	4.013748e-09	5.74181e-09	4.000142e-09	7.0954e-09	3.99123e-09	2.249562e-09	5.34482e-09
3400.0	2.820688e-09	9.25474e-10	3.8426380000000005e-09	1.4874810000000001e-08	1.2979596000000001e-08	1.589676e-08	3.76026e-09	1.8650460000000003e-09	4.78221e-09	4.44374e-09	2.5485259999999996e-09	5.4656899999999996e-09	1.0993800000000001e-08	9.098586000000001e-09	1.2015750000000001e-08	4.44374e-09	2.5485259999999996e-09	5.4656899999999996e-09	2.839885e-09	9.446710000000001e-10	3.8618350000000004e-09	6.31654e-09	4.421326e-09	7.33849e-09	4.4350700000000005e-09	2.5398560000000003e-09	5.45702e-09
3600.0	3.11119e-09	1.052529e-09	3.60779e-09	1.592006e-08	1.3861398999999999e-08	1.6416659999999998e-08	4.15069e-09	2.092029e-09	4.64729e-09	4.9027e-09	2.844039e-09	5.3993000000000006e-09	1.128813e-08	9.229469e-09	1.1784730000000001e-08	4.9027e-09	2.844039e-09	5.3993000000000006e-09	3.0787009999999996e-09	1.0200400000000001e-09	3.5753009999999997e-09	6.943880000000001e-09	4.885219000000001e-09	7.44048e-09	4.91137e-09	2.852709e-09	5.40797e-09
3800.0	3.426945e-09	1.19375e-09	3.352815e-09	1.699862e-08	1.4765425e-08	1.692449e-08	4.56988e-09	2.336685e-09	4.49575e-09	5.41123e-09	3.178035e-09	5.3371000000000005e-09	1.16132e-08	9.380005e-09	1.153907e-08	5.41123e-09	3.178035e-09	5.3371000000000005e-09	3.3520850000000002e-09	1.11889e-09	3.277955e-09	7.62765e-09	5.394455e-09	7.55352e-09	5.4225e-09	3.189305e-09	5.34837e-09
4000.0	3.7706109999999996e-09	1.350459e-09	3.1750010000000002e-09	1.8113579999999998e-08	1.5693427999999998e-08	1.751797e-08	5.021249999999999e-09	2.601098e-09	4.4256400000000004e-09	6.02566e-09	3.605508e-09	5.430050000000001e-09	1.197123e-08	9.551078e-09	1.137562e-08	6.02479e-09	3.604638e-09	5.42918e-09	3.84873e-09	1.4285779999999998e-09	3.25312e-09	8.37163e-09	5.951478e-09	7.77602e-09	5.96842e-09	3.548268e-09	5.37281e-09
4500.0	4.77206e-09	1.8197299999999999e-09	3.15657e-09	2.1084e-08	1.8131669999999997e-08	1.946851e-08	6.30873e-09	3.3564e-09	4.69324e-09	7.494429999999999e-09	4.5421e-09	5.87894e-09	1.302766e-08	1.007533e-08	1.141217e-08	7.494429999999999e-09	4.5421e-09	5.87894e-09	4.78649e-09	1.8341600000000002e-09	3.171e-09	1.0529169999999999e-08	7.57684e-09	8.91368e-09	7.51091e-09	4.55858e-09	5.895419999999999e-09
5000.0	6.0232600000000006e-09	2.421354e-09	3.60917e-09	2.436888e-08	2.0766974e-08	2.195479e-08	7.87208e-09	4.2701739999999996e-09	5.45799e-09	9.11763e-09	5.515724e-09	6.703540000000001e-09	1.4355030000000001e-08	1.0753124e-08	1.194094e-08	9.11763e-09	5.515724e-09	6.703540000000001e-09	6.29e-09	2.688094e-09	3.87591e-09	1.3174910000000002e-08	9.573004e-09	1.076082e-08	9.36136e-09	5.759454e-09	6.947269999999999e-09
5500.0	7.598410000000001e-09	3.18827e-09	4.42706e-09	2.805075e-08	2.364061e-08	2.48794e-08	9.79032e-09	5.38018e-09	6.61897e-09	1.106362e-08	6.65348e-09	7.89227e-09	1.601925e-08	1.160911e-08	1.28479e-08	1.106362e-08	6.65348e-09	7.89227e-09	8.54303e-09	4.13289e-09	5.371680000000001e-09	1.641835e-08	1.200821e-08	1.3247e-08	1.160312e-08	7.19298e-09	8.43177e-09
6000.0	9.59762e-09	4.1626099999999995e-09	5.6074e-09	3.22381e-08	2.680309e-08	2.824788e-08	1.216882e-08	6.73381e-09	8.1786e-09	1.344905e-08	8.01404e-09	9.458830000000001e-09	1.81109e-08	1.267589e-08	1.412068e-08	1.344905e-08	8.01404e-09	9.458830000000001e-09	1.182706e-08	6.3920500000000005e-09	7.836840000000001e-09	2.0388e-08	1.495299e-08	1.6397780000000002e-08	1.432858e-08	8.89357e-09	1.033836e-08
6500.0	1.215769e-08	5.3988900000000006e-09	7.20294e-09	3.707599e-08	3.031719e-08	3.212124e-08	1.515837e-08	8.399570000000001e-09	1.020362e-08	1.642561e-08	9.666809999999999e-09	1.1470859999999999e-08	2.0755689999999998e-08	1.3996890000000001e-08	1.580094e-08	1.642561e-08	9.666809999999999e-09	1.1470859999999999e-08	1.6517549999999998e-08	9.758750000000001e-09	1.15628e-08	2.528249e-08	1.852369e-08	2.032774e-08	1.768329e-08	1.092449e-08	1.272854e-08
7000.0	1.546626e-08	6.96846e-09	9.29124e-09	4.27601e-08	3.42623e-08	3.6585080000000005e-08	1.8965829999999998e-08	1.046803e-08	1.279081e-08	2.020183e-08	1.170403e-08	1.402681e-08	2.41272e-08	1.5629400000000002e-08	1.795218e-08	2.020183e-08	1.170403e-08	1.402681e-08	2.3220300000000002e-08	1.47225e-08	1.704528e-08	3.13493e-08	2.28515e-08	2.517428e-08	2.18412e-08	1.33434e-08	1.566618e-08
7500.0	1.977657e-08	8.96423e-09	1.192731e-08	4.95504e-08	3.873806e-08	4.170114e-08	2.38814e-08	1.3069059999999999e-08	1.603214e-08	2.50697e-08	1.4257359999999999e-08	1.722044e-08	2.84618e-08	1.764946e-08	2.061254e-08	2.50697e-08	1.4257359999999999e-08	1.722044e-08	3.09244e-08	2.0112059999999998e-08	2.3075139999999998e-08	3.8936100000000004e-08	2.812376e-08	3.108684e-08	2.70646e-08	1.625226e-08	1.921534e-08
8000.0	2.54084e-08	1.150344e-08	1.504108e-08	5.77718e-08	4.386684e-08	4.740448e-08	3.02702e-08	1.6365240000000002e-08	1.990288e-08	3.14065e-08	1.750154e-08	2.103918e-08	3.4057100000000004e-08	2.015214e-08	2.368978e-08	3.14065e-08	1.750154e-08	2.103918e-08	4.7045200000000006e-08	3.314024e-08	3.667788e-08	4.84622e-08	3.455724e-08	3.809488e-08	3.3774400000000004e-08	1.986944e-08	2.3407079999999998e-08
8500.0	3.269213e-08	1.4719000000000001e-08	1.831349e-08	6.77565e-08	4.978337e-08	5.337786e-08	3.8568500000000006e-08	2.0595370000000002e-08	2.4189860000000002e-08	3.9678700000000004e-08	2.170557e-08	2.530006e-08	4.1215300000000005e-08	2.3242170000000002e-08	2.683666e-08	3.9678700000000004e-08	2.170557e-08	2.530006e-08	5.7104200000000004e-08	3.9131070000000004e-08	4.272556e-08	6.03673e-08	4.2394170000000004e-08	4.598866e-08	4.2116000000000005e-08	2.414287e-08	2.773736e-08
9000.0	4.1743799999999996e-08	1.871708e-08	2.129141e-08	7.961699999999999e-08	5.6590279999999996e-08	5.916461e-08	4.90314e-08	2.600468e-08	2.857901e-08	5.02111e-08	2.718438e-08	2.975871e-08	5.00151e-08	2.6988380000000002e-08	2.956271e-08	5.02111e-08	2.718438e-08	2.975871e-08	7.62322e-08	5.320548e-08	5.577981e-08	7.49061e-08	5.187938e-08	5.445371e-08	5.23968e-08	2.937008e-08	3.194441e-08
9500.0	5.19334e-08	2.347183e-08	2.3913040000000003e-08	9.27114e-08	6.424983e-08	6.469104e-08	6.128589999999999e-08	3.282433e-08	3.326554e-08	6.28385e-08	3.437693e-08	3.481814e-08	5.977699999999999e-08	3.131543e-08	3.175664e-08	6.28385e-08	3.437693e-08	3.481814e-08	7.55542e-08	4.709263e-08	4.7533839999999996e-08	9.1575e-08	6.311343e-08	6.355464000000001e-08	6.38707e-08	3.540913e-08	3.585034e-08
10000.0	6.13243e-08	2.8716680000000002e-08	2.675663e-08	1.0507800000000001e-07	7.247038e-08	7.051033000000001e-08	7.37592e-08	4.115158e-08	3.919153e-08	7.654350000000001e-08	4.3935880000000005e-08	4.1975830000000004e-08	6.84982e-08	3.589058e-08	3.3930530000000004e-08	7.654350000000001e-08	4.3935880000000005e-08	4.1975830000000004e-08	7.86338e-08	4.602618e-08	4.406613e-08	1.086278e-07	7.602017999999999e-08	7.406013e-08	7.48087e-08	4.220108e-08	4.024103e-08
10500.0	6.74843e-08	3.4124550000000005e-08	3.058561e-08	1.1423880000000001e-07	8.087905e-08	7.734011e-08	8.4459e-08	5.109925e-08	4.7560309999999997e-08	9.07561e-08	5.739635e-08	5.3857409999999995e-08	7.36571e-08	4.029735e-08	3.6758409999999996e-08	9.07561e-08	5.739635e-08	5.3857409999999995e-08	8.96892e-08	5.632945e-08	5.2790509999999995e-08	1.238204e-07	9.046065e-08	8.692171000000001e-08	8.25594e-08	4.919965e-08	4.5660709999999995e-08
11000.0	7.013929999999999e-08	3.987693e-08	3.598327e-08	1.19842e-07	8.957963e-08	8.568597e-08	9.362480000000001e-08	6.336243e-08	5.946877e-08	1.077716e-07	7.750923000000001e-08	7.361557e-08	7.4858e-08	4.459563e-08	4.070197e-08	1.077716e-07	7.750923000000001e-08	7.361557e-08	1.30358e-07	1.0009563e-07	9.620197e-08	1.371235e-07	1.0686113e-07	1.0296747e-07	8.6946e-08	5.668363e-08	5.278997e-08
11500.0	7.19128e-08	4.683878e-08	4.3406680000000003e-08	1.243855e-07	9.931147999999999e-08	9.587938e-08	1.0454569999999999e-07	7.947167999999999e-08	7.603958e-08	1.280515e-07	1.0297747999999999e-07	9.954538e-08	7.51572e-08	5.0083180000000004e-08	4.6651080000000004e-08	1.280515e-07	1.0297747999999999e-07	9.954538e-08	1.749764e-07	1.4990238000000002e-07	1.4647028e-07	1.512104e-07	1.2613638000000001e-07	1.2270428e-07	9.06851e-08	6.561108e-08	6.217898e-08
12000.0	7.58686e-08	5.607425e-08	5.3355659999999996e-08	1.307334e-07	1.1093905e-07	1.0822046e-07	1.211193e-07	1.0132494999999999e-07	9.860636e-08	1.440184e-07	1.2422405e-07	1.2150546e-07	7.73357e-08	5.754135e-08	5.482276e-08	1.440184e-07	1.2422405e-07	1.2150546e-07	2.2078040000000002e-07	2.0098605000000002e-07	1.9826746e-07	1.693454e-07	1.4955105e-07	1.4683246e-07	9.6911e-08	7.711665e-08	7.439806000000001e-08
12500.0	8.39375e-08	6.855389e-08	6.649287e-08	1.4051050000000002e-07	1.2512689e-07	1.2306587e-07	1.4685750000000002e-07	1.3147389e-07	1.2941287e-07	1.583935e-07	1.4300988999999998e-07	1.4094886999999998e-07	8.269170000000001e-08	6.730809e-08	6.524707e-08	1.583935e-07	1.4300988999999998e-07	1.4094886999999998e-07	1.542305e-07	1.3884689e-07	1.3678587e-07	1.9352250000000002e-07	1.7813889e-07	1.7607787e-07	1.074788e-07	9.209519e-08	9.003417e-08
13000.0	9.72617e-08	8.527069e-08	8.372493e-08	1.5439419999999998e-07	1.4240318999999998e-07	1.4085743e-07	1.864592e-07	1.7446819e-07	1.7292243000000002e-07	1.7700520000000003e-07	1.6501419000000003e-07	1.6346843000000002e-07	9.20049e-08	8.001389e-08	7.846813000000001e-08	1.7700520000000003e-07	1.6501419000000003e-07	1.6346843000000002e-07	1.4933620000000002e-07	1.3734519000000002e-07	1.3579943e-07	2.247102e-07	2.1271919e-07	2.1117343e-07	1.231412e-07	1.1115019e-07	1.0960443e-07
13500.0	1.168801e-07	1.0742535e-07	1.0625997e-07	1.727461e-07	1.6329135e-07	1.6212597e-07	2.426691e-07	2.3321434999999999e-07	2.3204896999999999e-07	1.967851e-07	1.8733035e-07	1.8616497e-07	1.058413e-07	9.638655e-08	9.522117e-08	1.967851e-07	1.8733035e-07	1.8616497e-07	1.960911e-07	1.8663635e-07	1.8547097e-07	2.633991e-07	2.5394435e-07	2.5277897000000004e-07	1.4595709999999998e-07	1.3650234999999999e-07	1.3533696999999999e-07
