Energy	E1_1 M1_1	E1_1 M1_2	E1_1 M1_3	E1_2 M1_1	E1_2 M1_2	E1_2 M1_3	E1_3 M1_1	E1_3 M1_2	E1_3 M1_3	E1_4 M1_1	E1_4 M1_2	E1_4 M1_3	E1_5 M1_1	E1_5 M1_2	E1_5 M1_3	E1_6 M1_1	E1_6 M1_2	E1_6 M1_3	E1_7 M1_1	E1_7 M1_2	E1_7 M1_3	E1_8 M1_1	E1_8 M1_2	E1_8 M1_3	E1_9 M1_1	E1_9 M1_2	E1_9 M1_3
10500.0	6.73742e-08	3.68702e-08	3.377679e-08	1.1789150000000001e-07	8.73875e-08	8.429409000000001e-08	1.054365e-07	7.49325e-08	7.183909000000001e-08	1.056014e-07	7.50974e-08	7.200399e-08	7.255190000000001e-08	4.20479e-08	3.8954489999999997e-08	1.056014e-07	7.50974e-08	7.200399e-08	1.0420490000000001e-07	7.37009e-08	7.060749000000001e-08	1.232958e-07	9.279179999999999e-08	8.969839e-08	8.6814e-08	5.631e-08	5.3216589999999994e-08
11000.0	6.99854e-08	4.330778e-08	4.008103e-08	1.2368090000000002e-07	9.700328000000001e-08	9.377653000000001e-08	1.170261e-07	9.034848e-08	8.712173e-08	1.32396e-07	1.0571838e-07	1.0249163e-07	7.43787e-08	4.7701080000000004e-08	4.4474330000000004e-08	1.32396e-07	1.0571838e-07	1.0249163e-07	1.5598890000000002e-07	1.2931128e-07	1.2608453e-07	1.361259e-07	1.0944828e-07	1.0622153e-07	9.233200000000001e-08	6.565438e-08	6.242763e-08
11500.0	7.3092e-08	5.1462189999999996e-08	4.8714969999999994e-08	1.297398e-07	1.0810999000000001e-07	1.0536277e-07	1.385328e-07	1.1690299e-07	1.1415576999999999e-07	1.5952279999999998e-07	1.3789299e-07	1.3514577e-07	7.61382e-08	5.450839e-08	5.1761170000000004e-08	1.5952279999999998e-07	1.3789299e-07	1.3514577e-07	2.124328e-07	1.9080299e-07	1.8805577e-07	1.510228e-07	1.2939299000000002e-07	1.2664577000000002e-07	9.88938e-08	7.726399e-08	7.451676999999999e-08
12000.0	7.93379e-08	6.240779e-08	6.027495e-08	1.384718e-07	1.2154169e-07	1.1940885e-07	1.727828e-07	1.5585269e-07	1.5371985000000001e-07	1.738238e-07	1.5689369e-07	1.5476085e-07	8.02433e-08	6.331319e-08	6.118035e-08	1.738238e-07	1.5689369e-07	1.5476085e-07	2.415658e-07	2.2463569e-07	2.2250285e-07	1.707878e-07	1.5385769e-07	1.5172485e-07	1.0929119999999999e-07	9.236109e-08	9.022825e-08
12500.0	9.03145e-08	7.716424e-08	7.556577e-08	1.510914e-07	1.3794113999999998e-07	1.3634266999999999e-07	2.193954e-07	2.0624513999999998e-07	2.0464667e-07	1.9216040000000002e-07	1.7901014e-07	1.7741167e-07	8.7965e-08	7.481474e-08	7.321627e-08	1.9216040000000002e-07	1.7901014e-07	1.7741167e-07	1.951094e-07	1.8195914e-07	1.8036067e-07	1.9658339999999998e-07	1.8343313999999998e-07	1.8183466999999998e-07	1.258064e-07	1.1265614e-07	1.1105767000000001e-07
13000.0	1.071628e-07	9.687854e-08	9.568852e-08	1.6817390000000002e-07	1.5788964e-07	1.5669962000000002e-07	2.893789e-07	2.7909464e-07	2.7790462e-07	2.191219e-07	2.0883764e-07	2.0764762e-07	1.000096e-07	8.972534000000001e-08	8.853532e-08	2.191219e-07	2.0883764e-07	2.0764762e-07	1.9275390000000001e-07	1.8246964e-07	1.8127962000000002e-07	2.290969e-07	2.1881264e-07	2.1762262000000001e-07	1.480839e-07	1.3779964e-07	1.3660962e-07
13500.0	1.3114389999999998e-07	1.2299551e-07	1.2210352999999998e-07	1.9015589999999998e-07	1.8200751e-07	1.8111552999999998e-07	3.892639e-07	3.8111551e-07	3.8022353e-07	2.527399e-07	2.4459150999999997e-07	2.4369953e-07	1.170769e-07	1.0892851e-07	1.0803653e-07	2.527399e-07	2.4459150999999997e-07	2.4369953e-07	2.575969e-07	2.4944851e-07	2.4855653e-07	2.683529e-07	2.6020450999999996e-07	2.5931253e-07	1.793599e-07	1.7121151e-07	1.7031953e-07
14000.0	1.6386163000000002e-07	1.573085e-07	1.5663143000000002e-07	2.1751363e-07	2.109605e-07	2.1028343e-07	4.7665563e-07	4.701025e-07	4.6942543e-07	2.8531263e-07	2.7875950000000003e-07	2.7808243e-07	1.4011863000000002e-07	1.335655e-07	1.3288843000000002e-07	2.8531263e-07	2.7875950000000003e-07	2.7808243e-07	4.0969363e-07	4.031405e-07	4.0246342999999997e-07	3.1367563e-07	3.0712250000000003e-07	3.0644543e-07	2.2034663000000002e-07	2.137935e-07	2.1311643e-07
14500.0	2.0715103999999999e-07	2.018023e-07	2.0128078699999998e-07	2.5071604e-07	2.453673e-07	2.44845787e-07	4.9515504e-07	4.898062999999999e-07	4.89284787e-07	3.1465504e-07	3.093063e-07	3.08784787e-07	1.7039704e-07	1.650483e-07	1.64526787e-07	3.1465504e-07	3.093063e-07	3.08784787e-07	4.6349603999999997e-07	4.5814729999999996e-07	4.5762578699999997e-07	3.6262004e-07	3.5727129999999997e-07	3.56749787e-07	2.6981204e-07	2.644633e-07	2.63941787e-07
15000.0	2.6247044e-07	2.5804393e-07	2.57636206e-07	2.8999444e-07	2.8556793e-07	2.85160206e-07	5.0083044e-07	4.9640393e-07	4.95996206e-07	3.4505044e-07	3.4062393e-07	3.40216206e-07	2.0935644e-07	2.0492992999999998e-07	2.04522206e-07	3.4505044e-07	3.4062393e-07	3.40216206e-07	3.7653643999999996e-07	3.7210992999999997e-07	3.71702206e-07	4.1053744e-07	4.0611093e-07	4.05703206e-07	3.2666244e-07	3.2223593e-07	3.21828206e-07
15500.0	3.2947290999999997e-07	3.2576322e-07	3.2543986499999997e-07	3.3490691e-07	3.3119722000000003e-07	3.30873865e-07	5.1691691e-07	5.132072200000001e-07	5.12883865e-07	3.7267191e-07	3.6896222000000005e-07	3.68638865e-07	2.5817391e-07	2.5446422e-07	2.54140865e-07	3.7267191e-07	3.6896222000000005e-07	3.68638865e-07	3.3719691e-07	3.3348722000000003e-07	3.33163865e-07	4.5064891e-07	4.4693922000000003e-07	4.46615865e-07	3.8273391e-07	3.7902422e-07	3.78700865e-07
16000.0	4.0359862e-07	4.0045428000000003e-07	4.0019439100000003e-07	3.8368262e-07	3.8053828e-07	3.80278391e-07	4.8869962e-07	4.855552799999999e-07	4.852953909999999e-07	3.9432962e-07	3.9118528000000003e-07	3.9092539100000003e-07	3.1671662e-07	3.1357228000000003e-07	3.1331239100000004e-07	3.9432962e-07	3.9118528000000003e-07	3.9092539100000003e-07	3.4098562e-07	3.3784128e-07	3.37581391e-07	4.7699062e-07	4.7384628000000003e-07	4.7358639100000003e-07	4.3101862e-07	4.2787428e-07	4.27614391e-07
16500.0	4.7387087000000003e-07	4.7117859000000003e-07	4.70967116e-07	4.3246887e-07	4.2977659e-07	4.2956511599999997e-07	4.5221387e-07	4.4952159e-07	4.49310116e-07	4.1561087000000003e-07	4.1291859000000004e-07	4.12707116e-07	3.8169487e-07	3.7900259e-07	3.78791116e-07	4.1561087000000003e-07	4.1291859000000004e-07	4.12707116e-07	3.4726087000000003e-07	3.4456859000000004e-07	3.44357116e-07	4.8742887e-07	4.8473659e-07	4.84525116e-07	4.6643887e-07	4.6374659e-07	4.63535116e-07
17000.0	5.2436079e-07	5.22034613e-07	5.21860578e-07	4.7499979e-07	4.72673613e-07	4.72499578e-07	4.4211879e-07	4.39792613e-07	4.39618578e-07	4.3318479000000003e-07	4.3085861300000003e-07	4.30684578e-07	4.4460479e-07	4.42278613e-07	4.42104578e-07	4.3318479000000003e-07	4.3085861300000003e-07	4.30684578e-07	3.3135479e-07	3.2902861300000003e-07	3.28854578e-07	4.827987899999999e-07	4.80472613e-07	4.802985779999999e-07	4.9095179e-07	4.88625613e-07	4.88451578e-07
17500.0	5.4195412e-07	5.399278819999999e-07	5.397831699999999e-07	5.0354712e-07	5.015208819999999e-07	5.013761699999999e-07	4.3904712e-07	4.37020882e-07	4.3687616999999996e-07	4.3861312e-07	4.3658688200000004e-07	4.3644217e-07	4.9190512e-07	4.89878882e-07	4.8973417e-07	4.3861312e-07	4.3658688200000004e-07	4.3644217e-07	3.1084912e-07	3.08822882e-07	3.0867816999999996e-07	4.6610912e-07	4.6408288200000004e-07	4.6393817e-07	5.0661512e-07	5.04588882e-07	5.0444417e-07
18000.0	5.2500026e-07	5.2322238e-07	5.23100906e-07	5.1160826e-07	5.0983038e-07	5.09708906e-07	4.2684726e-07	4.2506937999999996e-07	4.24947906e-07	4.3630126000000003e-07	4.3452338e-07	4.34401906e-07	5.104402600000001e-07	5.0866238e-07	5.08540906e-07	4.3630126000000003e-07	4.3452338e-07	4.34401906e-07	3.0298626000000003e-07	3.0120838e-07	3.01086906e-07	4.4063826e-07	4.3886037999999995e-07	4.3873890599999997e-07	5.1323826e-07	5.1146038e-07	5.11338906e-07
18500.0	4.8332335e-07	4.817531079999999e-07	4.81650255e-07	4.9710435e-07	4.955341079999999e-07	4.954312549999999e-07	4.0715335e-07	4.05583108e-07	4.05480255e-07	4.3256735000000004e-07	4.30997108e-07	4.30894255e-07	4.9587735e-07	4.943071079999999e-07	4.942042549999999e-07	4.3256735000000004e-07	4.30997108e-07	4.30894255e-07	3.0879335000000003e-07	3.07223108e-07	3.07120255e-07	4.0992935000000004e-07	4.0835910800000003e-07	4.08256255e-07	5.0299735e-07	5.01427108e-07	5.01324255e-07
19000.0	4.3034492e-07	4.28949804e-07	4.28862024e-07	4.6355492e-07	4.6215980400000003e-07	4.62072024e-07	3.9175092e-07	3.9035580400000004e-07	3.90268024e-07	4.2696592e-07	4.25570804e-07	4.25483024e-07	4.5548192e-07	4.54086804e-07	4.5399902399999997e-07	4.2696592e-07	4.25570804e-07	4.25483024e-07	3.2114692e-07	3.19751804e-07	3.19664024e-07	3.7674492e-07	3.75349804e-07	3.7526202399999997e-07	4.7475892e-07	4.7336380400000003e-07	4.73276024e-07
19500.0	3.7637496e-07	3.75128736e-07	3.75053271e-07	4.1811696e-07	4.16870736e-07	4.16795271e-07	3.7915696e-07	3.77910736e-07	3.77835271e-07	4.1766896e-07	4.16422736e-07	4.16347271e-07	4.0214696e-07	4.00900736e-07	4.00825271e-07	4.1766896e-07	4.16422736e-07	4.16347271e-07	3.3145196000000004e-07	3.3020573600000003e-07	3.3013027100000004e-07	3.4255396e-07	3.41307736e-07	3.41232271e-07	4.3154696e-07	4.30300736e-07	4.30225271e-07
20000.0	3.2694826e-07	3.25829562e-07	3.25764249e-07	3.6827826e-07	3.67159562e-07	3.67094249e-07	3.5635626e-07	3.55237562e-07	3.55172249e-07	4.0336726e-07	4.02248562e-07	4.02183249e-07	3.4696025999999997e-07	3.45841562e-07	3.4577624899999996e-07	4.0336726e-07	4.02248562e-07	4.02183249e-07	3.3423826e-07	3.33119562e-07	3.33054249e-07	3.0821726e-07	3.07098562e-07	3.07033249e-07	3.8142326e-07	3.80304562e-07	3.80239249e-07
21000.0	2.4784327999999996e-07	2.46929923e-07	2.4688010499999996e-07	2.7530828e-07	2.7439492300000003e-07	2.74345105e-07	2.7473428e-07	2.73820923e-07	2.73771105e-07	3.5253827999999996e-07	3.51624923e-07	3.5157510499999995e-07	2.5259927999999995e-07	2.51685923e-07	2.5163610499999995e-07	3.5253827999999996e-07	3.51624923e-07	3.5157510499999995e-07	3.1931727999999996e-07	3.18403923e-07	3.1835410499999995e-07	2.4290228e-07	2.41988923e-07	2.41939105e-07	2.8514327999999996e-07	2.84229923e-07	2.8418010499999995e-07
21500.0	2.1756909e-07	2.16738966e-07	2.166951e-07	2.3658309e-07	2.3575296600000002e-07	2.357091e-07	2.3611709e-07	2.3528696600000002e-07	2.352431e-07	3.1912509e-07	3.18294966e-07	3.182511e-07	2.1606708999999998e-07	2.15236966e-07	2.1519309999999998e-07	3.1912509e-07	3.18294966e-07	3.182511e-07	3.0741509e-07	3.06584966e-07	3.065411e-07	2.1391209e-07	2.13081966e-07	2.130381e-07	2.4505109e-07	2.44220966e-07	2.441771e-07
22000.0	1.92326954e-07	1.9156983099999998e-07	1.91531015e-07	2.03538954e-07	2.02781831e-07	2.02743015e-07	2.02803954e-07	2.02046831e-07	2.0200801500000002e-07	2.85637954e-07	2.8488083100000004e-07	2.84842015e-07	1.85937954e-07	1.85180831e-07	1.85142015e-07	2.85637954e-07	2.8488083100000004e-07	2.84842015e-07	2.9526595399999996e-07	2.94508831e-07	2.9447001499999996e-07	1.8814495400000001e-07	1.87387831e-07	1.8734901500000002e-07	2.10956954e-07	2.1019983099999999e-07	2.10161015e-07
22500.0	1.71225869e-07	1.70533085e-07	1.70498579e-07	1.75689869e-07	1.74997085e-07	1.74962579e-07	1.74878869e-07	1.7418608499999999e-07	1.74151579e-07	2.5467686899999997e-07	2.53984085e-07	2.53949579e-07	1.61177869e-07	1.60485085e-07	1.60450579e-07	2.5467686899999997e-07	2.53984085e-07	2.53949579e-07	2.83560869e-07	2.8286808500000003e-07	2.82833579e-07	1.65944869e-07	1.65252085e-07	1.65217579e-07	1.82858869e-07	1.82166085e-07	1.8213157900000001e-07
23000.0	1.5349519699999999e-07	1.5285937399999999e-07	1.52828567e-07	1.52344197e-07	1.51708374e-07	1.51677567e-07	1.5346919699999998e-07	1.5283337399999998e-07	1.5280256699999999e-07	2.26588197e-07	2.25952374e-07	2.25921567e-07	1.40788197e-07	1.40152374e-07	1.40121567e-07	2.26588197e-07	2.25952374e-07	2.25921567e-07	2.72385197e-07	2.71749374e-07	2.71718567e-07	1.46963197e-07	1.46327374e-07	1.46296567e-07	1.59800197e-07	1.59164374e-07	1.59133567e-07
23500.0	1.38497588e-07	1.37912406e-07	1.37884791e-07	1.32788588e-07	1.32203406e-07	1.3217579100000001e-07	1.3510258799999998e-07	1.3451740599999998e-07	1.34489791e-07	2.01022588e-07	2.00437406e-07	2.0040979100000002e-07	1.23910588e-07	1.23325406e-07	1.23297791e-07	2.01022588e-07	2.00437406e-07	2.0040979100000002e-07	2.61825588e-07	2.6124040599999997e-07	2.6121279099999995e-07	1.3085258799999998e-07	1.3026740599999997e-07	1.30239791e-07	1.40740588e-07	1.40155406e-07	1.40127791e-07
24000.0	1.25723924e-07	1.2518394e-07	1.25159093e-07	1.1637292400000001e-07	1.1583294000000001e-07	1.1580809300000001e-07	1.20559924e-07	1.2001994e-07	1.19995093e-07	1.77979924e-07	1.7743994e-07	1.77415093e-07	1.09846924e-07	1.0930694000000001e-07	1.09282093e-07	1.77979924e-07	1.7743994e-07	1.77415093e-07	2.43466924e-07	2.4292694e-07	2.42902093e-07	1.17263924e-07	1.1672394e-07	1.16699093e-07	1.2472292400000001e-07	1.2418294000000001e-07	1.24158093e-07
24500.0	1.14763269e-07	1.14263772e-07	1.14241338e-07	1.02543269e-07	1.02043772e-07	1.02021338e-07	1.11054269e-07	1.10554772e-07	1.1053233800000001e-07	1.57198269e-07	1.5669877199999999e-07	1.56676338e-07	9.8039969e-08	9.7540472e-08	9.7518038e-08	1.57198269e-07	1.5669877199999999e-07	1.56676338e-07	2.24853269e-07	2.24353772e-07	2.24331338e-07	1.05763269e-07	1.05263772e-07	1.05241338e-07	1.11661269e-07	1.11161772e-07	1.1113933800000001e-07
25000.0	1.05293841e-07	1.04830735e-07	1.0481041099999999e-07	9.0836941e-08	9.037383500000001e-08	9.0353511e-08	1.05108841e-07	1.04645735e-07	1.04625411e-07	1.3893684099999997e-07	1.38473735e-07	1.3845341099999998e-07	8.8052941e-08	8.7589835e-08	8.7569511e-08	1.3893684099999997e-07	1.38473735e-07	1.3845341099999998e-07	2.0815284099999998e-07	2.07689735e-07	2.07669411e-07	9.600184100000001e-08	9.553873500000001e-08	9.5518411e-08	9.9991741e-08	9.9528635e-08	9.9508311e-08
25500.0	9.7054475e-08	9.6624184e-08	9.6605714e-08	8.0876075e-08	8.044578399999999e-08	8.0427314e-08	9.9516175e-08	9.9085884e-08	9.9067414e-08	1.23021975e-07	1.2259168399999998e-07	1.2257321399999998e-07	7.954187500000001e-08	7.9111584e-08	7.909311400000001e-08	1.23021975e-07	1.2259168399999998e-07	1.2257321399999998e-07	1.93278975e-07	1.92848684e-07	1.92830214e-07	8.7633175e-08	8.720288399999999e-08	8.7184414e-08	9.0322075e-08	8.989178399999999e-08	8.9873314e-08
26000.0	8.984011100000001e-08	8.9439498e-08	8.942266360000001e-08	7.2354511e-08	7.1953898e-08	7.19370636e-08	9.297301100000001e-08	9.2572398e-08	9.255556360000001e-08	1.09280111e-07	1.08879498e-07	1.088626636e-07	7.2236311e-08	7.1835698e-08	7.18188636e-08	1.09280111e-07	1.08879498e-07	1.088626636e-07	1.80144111e-07	1.79743498e-07	1.797266636e-07	8.047421100000001e-08	8.0073598e-08	8.005676360000001e-08	8.2009511e-08	8.1608898e-08	8.159206360000001e-08
26500.0	8.3484268e-08	8.3110573e-08	8.3095187e-08	6.5024668e-08	6.4650973e-08	6.4635587e-08	8.5852268e-08	8.5478573e-08	8.546318699999999e-08	9.7535768e-08	9.7162073e-08	9.714668699999999e-08	6.5922168e-08	6.5548473e-08	6.553308699999999e-08	9.7535768e-08	9.7162073e-08	9.714668699999999e-08	1.68573768e-07	1.68200073e-07	1.68184687e-07	7.4290168e-08	7.3916473e-08	7.390108699999999e-08	7.4775968e-08	7.440227299999999e-08	7.438688699999999e-08
27000.0	7.7852436e-08	7.75032213e-08	7.74891214e-08	5.8686236e-08	5.8337021300000003e-08	5.8322921400000004e-08	7.8725936e-08	7.83767213e-08	7.836262140000001e-08	8.7443036e-08	8.70938213e-08	8.70797214e-08	6.0429736e-08	6.00805213e-08	6.00664214e-08	8.7443036e-08	8.70938213e-08	8.70797214e-08	1.5822053599999998e-07	1.5787132129999998e-07	1.578572214e-07	6.8924636e-08	6.857542130000001e-08	6.856132140000001e-08	6.8542936e-08	6.81937213e-08	6.81796214e-08
27500.0	7.2835262e-08	7.250836540000001e-08	7.249541210000001e-08	5.3176862e-08	5.28499654e-08	5.28370121e-08	7.187126199999999e-08	7.15443654e-08	7.15314121e-08	7.8905662e-08	7.85787654e-08	7.85658121e-08	5.5623062e-08	5.52961654e-08	5.5283212099999996e-08	7.8905662e-08	7.85787654e-08	7.85658121e-08	1.4917106200000002e-07	1.488441654e-07	1.4883121210000001e-07	6.4238362e-08	6.391146540000001e-08	6.389851210000001e-08	6.311946199999999e-08	6.27925654e-08	6.27796121e-08
28000.0	6.834324e-08	6.80367397e-08	6.80248116e-08	4.836414e-08	4.80576397e-08	4.80457116e-08	6.585164e-08	6.55451397e-08	6.55332116e-08	7.157634000000001e-08	7.12698397e-08	7.125791160000001e-08	5.139244e-08	5.10859397e-08	5.10740116e-08	7.157634000000001e-08	7.12698397e-08	7.125791160000001e-08	1.4099204e-07	1.406855397e-07	1.406736116e-07	6.010964e-08	5.98031397e-08	5.97912116e-08	5.828814e-08	5.7981639699999995e-08	5.7969711599999996e-08
28500.0	6.430220499999999e-08	6.40143867e-08	6.40033781e-08	4.4140205e-08	4.38523867e-08	4.38413781e-08	6.0788405e-08	6.05005867e-08	6.048957810000001e-08	6.529000499999999e-08	6.50021867e-08	6.49911781e-08	4.7649105e-08	4.73612867e-08	4.73502781e-08	6.529000499999999e-08	6.50021867e-08	6.49911781e-08	1.33769205e-07	1.334813867e-07	1.3347037809999998e-07	5.6425505e-08	5.61376867e-08	5.61266781e-08	5.4066305000000004e-08	5.37784867e-08	5.37674781e-08
29000.0	6.0651226e-08	6.038055680000001e-08	6.0370375e-08	4.0416326e-08	4.0145656800000004e-08	4.0135475000000004e-08	5.5926626e-08	5.5655956800000005e-08	5.5645775000000005e-08	5.9838426e-08	5.95677568e-08	5.9557575e-08	4.4320526e-08	4.40498568e-08	4.4039675e-08	5.9838426e-08	5.95677568e-08	5.9557575e-08	1.27328326e-07	1.2705765679999998e-07	1.27047475e-07	5.3116326e-08	5.2845656800000005e-08	5.2835475000000005e-08	5.0245226e-08	4.99745568e-08	4.9964375e-08
29500.0	5.7338803e-08	5.7083906200000003e-08	5.7074470100000005e-08	3.7119303e-08	3.68644062e-08	3.68549701e-08	5.1205303e-08	5.0950406200000003e-08	5.0940970100000005e-08	5.5082403e-08	5.4827506200000004e-08	5.4818070100000006e-08	4.1347103e-08	4.1092206200000004e-08	4.1082770100000006e-08	5.5082403e-08	5.4827506200000004e-08	5.4818070100000006e-08	1.21497203e-07	1.2124230619999998e-07	1.2123287009999998e-07	5.0129703e-08	4.98748062e-08	4.9865370100000004e-08	4.6929103e-08	4.66742062e-08	4.66647701e-08
30000.0	5.4322258e-08	5.4081896899999996e-08	5.4073135e-08	3.4188358e-08	3.39479969e-08	3.3939235e-08	4.6841258e-08	4.66008969e-08	4.6592135e-08	5.0857158e-08	5.06167969e-08	5.0608035e-08	3.8679258e-08	3.84388969e-08	3.8430135e-08	5.0857158e-08	5.06167969e-08	5.0608035e-08	1.16187658e-07	1.1594729690000001e-07	1.15938535e-07	4.7431058e-08	4.71906969e-08	4.7181935e-08	4.3909458e-08	4.36690969e-08	4.3660335e-08
