                    ************************************************************************************************
                    *  Z= 29 A= 61: Positive-Parity Spin-dependent Level Density [MeV-1] for Cu 61 and ldmodel= 6  *
   4.25  0.764  1.91E+01 3.57E+01 1.44E+02 6.92E+00 1.26E+01 1.01E+01 4.11E+00 1.72E+00 4.82E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.786  2.84E+01 3.74E+01 1.65E+02 5.29E+00 1.07E+01 1.30E+01 5.86E+00 1.85E+00 4.71E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.808  3.69E+01 3.38E+01 1.69E+02 3.76E+00 5.93E+00 1.33E+01 7.61E+00 2.39E+00 5.48E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.829  4.71E+01 4.10E+01 2.37E+02 3.59E+00 4.79E+00 1.46E+01 1.09E+01 4.81E+00 1.86E+00 1.77E-01 2.08E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.869  9.92E+01 1.04E+02 5.78E+02 1.27E+01 2.17E+01 2.55E+01 2.12E+01 1.33E+01 6.92E+00 1.23E+00 7.79E-01 6.61E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.908  2.08E+02 2.18E+02 1.08E+03 3.75E+01 6.27E+01 4.30E+01 3.82E+01 2.01E+01 1.08E+01 3.60E+00 1.15E+00 4.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.945  3.35E+02 2.53E+02 1.29E+03 3.51E+01 6.80E+01 6.42E+01 4.39E+01 2.48E+01 1.04E+01 4.84E+00 1.01E+00 1.52E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.981  4.59E+02 2.49E+02 1.29E+03 3.69E+01 5.09E+01 7.45E+01 4.47E+01 2.77E+01 8.79E+00 3.87E+00 1.03E+00 2.69E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.015  6.48E+02 3.77E+02 1.90E+03 7.67E+01 8.39E+01 8.23E+01 6.28E+01 4.09E+01 1.67E+01 8.23E+00 3.03E+00 1.13E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.049  9.69E+02 6.42E+02 3.39E+03 1.11E+02 1.65E+02 1.20E+02 1.12E+02 7.09E+01 3.45E+01 1.74E+01 7.18E+00 2.31E+00 2.29E-01 1.21E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.081  1.47E+03 1.01E+03 5.96E+03 1.29E+02 2.31E+02 2.08E+02 1.85E+02 1.23E+02 7.11E+01 3.93E+01 1.71E+01 5.94E+00 1.76E+00 7.17E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.112  2.10E+03 1.25E+03 7.78E+03 1.48E+02 2.51E+02 2.73E+02 2.14E+02 1.51E+02 1.04E+02 6.10E+01 3.00E+01 1.13E+01 2.72E+00 7.70E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.143  3.14E+03 2.08E+03 1.44E+04 2.34E+02 3.47E+02 4.15E+02 3.39E+02 2.53E+02 1.94E+02 1.37E+02 8.63E+01 4.49E+01 1.70E+01 7.33E+00 3.67E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.172  4.73E+03 3.18E+03 2.35E+04 3.26E+02 5.30E+02 5.63E+02 5.08E+02 4.14E+02 3.15E+02 2.26E+02 1.48E+02 8.77E+01 4.27E+01 1.88E+01 5.30E+00 1.10E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.230  1.03E+04 5.57E+03 4.20E+04 5.14E+02 8.79E+02 9.52E+02 8.73E+02 7.37E+02 5.95E+02 4.28E+02 2.79E+02 1.57E+02 7.56E+01 3.01E+01 1.02E+01 2.35E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.284  2.18E+04 1.15E+04 9.48E+04 9.55E+02 1.58E+03 1.78E+03 1.70E+03 1.52E+03 1.29E+03 1.01E+03 7.26E+02 4.56E+02 2.53E+02 1.16E+02 4.22E+01 1.09E+01 2.47E+00 3.23E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.337  4.34E+04 2.17E+04 1.91E+05 1.53E+03 2.63E+03 3.13E+03 3.15E+03 2.93E+03 2.53E+03 2.06E+03 1.55E+03 1.02E+03 5.96E+02 3.01E+02 1.24E+02 4.26E+01 1.13E+01 3.06E+00 1.16E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.387  8.50E+04 4.16E+04 3.94E+05 2.43E+03 4.41E+03 5.53E+03 5.80E+03 5.57E+03 4.96E+03 4.21E+03 3.31E+03 2.32E+03 1.47E+03 8.55E+02 4.22E+02 1.64E+02 4.93E+01 1.22E+01 3.10E+00 2.72E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.436  1.66E+05 8.06E+04 8.14E+05 3.92E+03 7.26E+03 9.72E+03 1.08E+04 1.08E+04 9.89E+03 8.63E+03 6.94E+03 5.09E+03 3.44E+03 2.10E+03 1.14E+03 4.94E+02 1.92E+02 6.27E+01 1.60E+01 5.28E+00 5.97E-01 5.88E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.483  2.96E+05 1.31E+05 1.40E+06 5.59E+03 1.08E+04 1.46E+04 1.66E+04 1.71E+04 1.62E+04 1.43E+04 1.17E+04 9.04E+03 6.39E+03 4.16E+03 2.46E+03 1.28E+03 5.76E+02 2.22E+02 6.75E+01 1.73E+01 2.32E+00 2.87E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.529  4.87E+05 1.90E+05 2.06E+06 7.86E+03 1.53E+04 2.07E+04 2.37E+04 2.45E+04 2.34E+04 2.07E+04 1.70E+04 1.34E+04 9.62E+03 6.46E+03 3.94E+03 2.17E+03 1.04E+03 4.29E+02 1.46E+02 4.04E+01 6.93E+00 7.46E-01 4.26E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.573  7.59E+05 2.72E+05 3.01E+06 1.08E+04 2.10E+04 2.89E+04 3.32E+04 3.46E+04 3.32E+04 2.94E+04 2.46E+04 1.94E+04 1.43E+04 9.79E+03 6.23E+03 3.59E+03 1.83E+03 8.13E+02 3.09E+02 9.45E+01 2.14E+01 4.40E+00 2.78E-01 1.02E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.616  1.16E+06 3.99E+05 4.50E+06 1.50E+04 2.99E+04 4.13E+04 4.73E+04 4.97E+04 4.84E+04 4.33E+04 3.63E+04 2.92E+04 2.18E+04 1.52E+04 1.00E+04 6.02E+03 3.23E+03 1.53E+03 6.48E+02 2.24E+02 5.74E+01 1.08E+01 9.17E-01 3.72E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.658  1.73E+06 5.75E+05 6.58E+06 2.17E+04 4.18E+04 5.76E+04 6.71E+04 7.07E+04 6.89E+04 6.26E+04 5.29E+04 4.25E+04 3.22E+04 2.28E+04 1.52E+04 9.40E+03 5.25E+03 2.60E+03 1.15E+03 4.25E+02 1.20E+02 2.43E+01 2.75E+00 1.95E-01 1.00E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.759  5.22E+06 1.40E+06 1.66E+07 4.94E+04 9.53E+04 1.34E+05 1.55E+05 1.64E+05 1.63E+05 1.51E+05 1.30E+05 1.05E+05 8.41E+04 6.09E+04 4.18E+04 2.83E+04 1.70E+04 9.49E+03 5.01E+03 2.27E+03 8.84E+02 2.79E+02 7.78E+01 2.05E+01 1.35E+00 2.36E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  25.00  1.854  1.30E+07 3.12E+06 3.82E+07 1.06E+05 2.07E+05 2.86E+05 3.36E+05 3.58E+05 3.55E+05 3.33E+05 2.90E+05 2.40E+05 1.92E+05 1.44E+05 1.02E+05 7.03E+04 4.52E+04 2.72E+04 1.57E+04 8.17E+03 3.80E+03 1.59E+03 6.05E+02 1.61E+02 3.01E+01 9.34E+00 9.34E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  30.00  2.031  8.03E+07 1.35E+07 1.71E+08 4.34E+05 8.29E+05 1.15E+06 1.37E+06 1.48E+06 1.49E+06 1.41E+06 1.25E+06 1.07E+06 8.64E+05 6.70E+05 4.95E+05 3.49E+05 2.36E+05 1.51E+05 9.24E+04 5.36E+04 2.92E+04 1.49E+04 7.02E+03 2.95E+03 1.08E+03 3.22E+02 7.57E+01 2.23E+01 2.60E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  40.00  2.345  2.24E+09 2.16E+08 2.93E+09 6.17E+06 1.18E+07 1.66E+07 2.00E+07 2.20E+07 2.26E+07 2.19E+07 2.02E+07 1.77E+07 1.49E+07 1.20E+07 9.35E+06 6.93E+06 4.94E+06 3.37E+06 2.20E+06 1.37E+06 8.09E+05 4.52E+05 2.38E+05 1.16E+05 5.29E+04 2.18E+04 8.07E+03 2.43E+03 6.72E+02 2.11E+02 3.93E+01 5.13E+00 6.73E-01
  50.00  2.622  4.46E+10 4.24E+09 6.22E+10 1.06E+08 2.03E+08 2.87E+08 3.50E+08 3.92E+08 4.10E+08 4.07E+08 3.85E+08 3.51E+08 3.07E+08 2.58E+08 2.10E+08 1.65E+08 1.25E+08 9.15E+07 6.50E+07 4.44E+07 2.93E+07 1.86E+07 1.14E+07 6.65E+06 3.74E+06 2.00E+06 1.02E+06 4.84E+05 2.18E+05 9.13E+04 3.53E+04 1.23E+04 6.17E+03
  60.00  2.872  9.87E+11 9.43E+10 1.48E+12 2.07E+09 4.01E+09 5.69E+09 7.03E+09 7.96E+09 8.45E+09 8.53E+09 8.30E+09 7.73E+09 6.96E+09 6.06E+09 5.11E+09 4.18E+09 3.32E+09 2.55E+09 1.91E+09 1.39E+09 9.80E+08 6.68E+08 4.43E+08 2.85E+08 1.78E+08 1.07E+08 6.24E+07 3.51E+07 1.90E+07 9.92E+06 4.94E+06 2.35E+06 1.07E+06
  70.00  3.102  2.07E+13 1.97E+12 3.20E+13 4.07E+10 7.90E+10 1.13E+11 1.40E+11 1.59E+11 1.70E+11 1.73E+11 1.70E+11 1.61E+11 1.46E+11 1.29E+11 1.11E+11 9.19E+10 7.45E+10 5.86E+10 4.49E+10 3.34E+10 2.42E+10 1.71E+10 1.17E+10 7.77E+09 5.03E+09 3.16E+09 1.93E+09 1.14E+09 6.54E+08 3.63E+08 1.94E+08 9.95E+07 4.95E+07
  80.00  3.316  3.83E+14 3.63E+13 6.06E+14 7.15E+11 1.39E+12 1.98E+12 2.47E+12 2.82E+12 3.04E+12 3.13E+12 3.08E+12 2.93E+12 2.70E+12 2.41E+12 2.09E+12 1.76E+12 1.44E+12 1.15E+12 8.98E+11 6.80E+11 5.01E+11 3.61E+11 2.52E+11 1.72E+11 1.14E+11 7.33E+10 4.58E+10 2.78E+10 1.64E+10 9.36E+09 5.18E+09 2.76E+09 1.42E+09
  90.00  3.517  5.63E+15 5.25E+14 9.06E+15 9.70E+12 1.90E+13 2.72E+13 3.39E+13 3.90E+13 4.23E+13 4.37E+13 4.35E+13 4.18E+13 3.89E+13 3.52E+13 3.09E+13 2.65E+13 2.21E+13 1.80E+13 1.43E+13 1.11E+13 8.35E+12 6.15E+12 4.42E+12 3.10E+12 2.13E+12 1.42E+12 9.23E+11 5.82E+11 3.58E+11 2.14E+11 1.25E+11 7.03E+10 3.85E+10
 100.00  3.707  7.26E+16 6.70E+15 1.19E+17 1.18E+14 2.29E+14 3.28E+14 4.12E+14 4.76E+14 5.20E+14 5.40E+14 5.42E+14 5.25E+14 4.94E+14 4.51E+14 4.02E+14 3.49E+14 2.95E+14 2.43E+14 1.96E+14 1.55E+14 1.19E+14 8.97E+13 6.60E+13 4.75E+13 3.33E+13 2.28E+13 1.52E+13 1.00E+13 6.34E+12 3.93E+12 2.37E+12 1.39E+12 7.95E+11
 110.00  3.888  7.90E+17 7.18E+16 1.30E+18 1.20E+15 2.35E+15 3.38E+15 4.25E+15 4.93E+15 5.40E+15 5.65E+15 5.69E+15 5.55E+15 5.26E+15 4.84E+15 4.35E+15 3.81E+15 3.26E+15 2.72E+15 2.23E+15 1.78E+15 1.39E+15 1.06E+15 7.96E+14 5.83E+14 4.17E+14 2.91E+14 2.00E+14 1.33E+14 8.66E+13 5.54E+13 3.44E+13 2.08E+13 1.23E+13
 120.00  4.061  8.96E+18 8.17E+17 1.52E+19 1.31E+16 2.55E+16 3.67E+16 4.63E+16 5.39E+16 5.93E+16 6.24E+16 6.32E+16 6.22E+16 5.93E+16 5.51E+16 5.00E+16 4.42E+16 3.83E+16 3.24E+16 2.68E+16 2.18E+16 1.73E+16 1.35E+16 1.02E+16 7.62E+15 5.56E+15 3.97E+15 2.77E+15 1.90E+15 1.27E+15 8.29E+14 5.29E+14 3.30E+14 2.01E+14
 130.00  4.227  8.87E+19 7.98E+18 1.52E+20 1.22E+17 2.39E+17 3.45E+17 4.36E+17 5.09E+17 5.62E+17 5.93E+17 6.05E+17 5.97E+17 5.74E+17 5.37E+17 4.91E+17 4.39E+17 3.83E+17 3.27E+17 2.74E+17 2.25E+17 1.81E+17 1.43E+17 1.10E+17 8.34E+16 6.19E+16 4.50E+16 3.21E+16 2.23E+16 1.53E+16 1.02E+16 6.69E+15 4.28E+15 2.68E+15
 140.00  4.387  7.38E+20 6.49E+19 1.26E+21 9.55E+17 1.87E+18 2.70E+18 3.42E+18 4.01E+18 4.43E+18 4.71E+18 4.82E+18 4.79E+18 4.63E+18 4.36E+18 4.01E+18 3.61E+18 3.18E+18 2.75E+18 2.32E+18 1.93E+18 1.56E+18 1.25E+18 9.75E+17 7.50E+17 5.65E+17 4.17E+17 3.02E+17 2.14E+17 1.49E+17 1.02E+17 6.81E+16 4.46E+16 2.86E+16
 150.00  4.541  5.62E+21 4.88E+20 9.69E+21 6.91E+18 1.35E+19 1.96E+19 2.49E+19 2.92E+19 3.24E+19 3.45E+19 3.55E+19 3.54E+19 3.44E+19 3.26E+19 3.01E+19 2.74E+19 2.43E+19 2.12E+19 1.80E+19 1.51E+19 1.24E+19 9.98E+18 7.92E+18 6.15E+18 4.69E+18 3.51E+18 2.58E+18 1.86E+18 1.32E+18 9.12E+17 6.23E+17 4.16E+17 2.72E+17
 160.00  4.690  3.99E+22 3.43E+21 6.92E+22 4.69E+19 9.17E+19 1.33E+20 1.69E+20 1.99E+20 2.21E+20 2.36E+20 2.44E+20 2.44E+20 2.39E+20 2.27E+20 2.12E+20 1.93E+20 1.72E+20 1.52E+20 1.30E+20 1.10E+20 9.13E+19 7.42E+19 5.94E+19 4.67E+19 3.60E+19 2.73E+19 2.03E+19 1.49E+19 1.07E+19 7.54E+18 5.22E+18 3.54E+18 2.36E+18
