 62Cu   62   29  149  235   60    8    8.874450    5.854610
                                          4      1.142  3.447E-01  3.448E-01  1.860E-04
                                          3      1.186  3.792E-02  3.793E-02  1.750E-04
                                          2      1.389  8.274E-02  8.275E-02  1.670E-04
                                          1      1.430  2.758E-01  2.758E-01  1.710E-04
 36   1.433000   2.0  1  1.000E-15  4 c                   1+,2+  0                                                                                                                                                                                                                              0.000000       
                                         11      0.735  0.000E+00  0.000E+00  5.000E-04
                                         10      0.758  0.000E+00  0.000E+00  4.700E-04
                                          7      0.885  0.000E+00  0.000E+00  3.200E-04
                                          6      1.007  0.000E+00  0.000E+00  2.420E-04
 37   1.485720   3.0  1  1.000E-15  3 c                3+,4+,5+  0                                                                                                                                                                                                                              0.000000       
                                         10      0.812  2.027E-01  2.028E-01  4.000E-04
                                          6      1.058  6.991E-01  6.993E-01  2.160E-04
                                          5      1.095  9.788E-02  9.790E-02  2.010E-04
 38   1.504900   1.0  1  1.000E-15  1 g                          0                                                                                                                                                                                                                              0.000000       
                                         12      0.777  9.996E-01  1.000E+00  4.400E-04
 39   1.507300   2.0 -1  1.000E-15  1 g                          0                                                                                                                                                                                                                              0.000000       
                                         10      0.832  9.998E-01  1.000E+00  1.730E-04
 40   1.511200   2.0  1  1.000E-15  3 c                (2,3,4)+  0                                                                                                                                                                                                                              0.000000       
                                          6      1.086  0.000E+00  0.000E+00  2.050E-04
                                          5      1.120  0.000E+00  0.000E+00  2.120E-04
                                          2      1.469  0.000E+00  0.000E+00  1.760E-04
 41   1.525910   1.0  1  1.000E-15  3 u                      1+  0                                                                                                                                                                                                                              0.000000       
                                         11      0.828  3.229E-01  3.230E-01  4.420E-04
                                          2      1.485  5.589E-02  5.590E-02  1.790E-04
                                          1      1.526  6.210E-01  6.211E-01  1.880E-04
 42   1.568060   2.0 -1  1.000E-15  4 c                   2-,3-  0                                                                                                                                                                                                                              0.000000       
                                         10      0.892  0.000E+00  0.000E+00  1.500E-04
                                          6      1.142  0.000E+00  0.000E+00  1.130E-04
                                          3      1.325  0.000E+00  0.000E+00  2.040E-04
                                          2      1.527  0.000E+00  0.000E+00  3.310E-04
 43   1.581600   1.0 -1  1.000E-15  4 g                       -  0                                                                                                                                                                                                                              0.000000       
                                         11      0.883  0.000E+00  0.000E+00  7.500E-04
                                          6      1.155  0.000E+00  0.000E+00  3.680E-04
                                          4      1.294  0.000E+00  0.000E+00  1.860E-04
                                          3      1.338  0.000E+00  0.000E+00  2.110E-04
 44   1.587000   1.0  1  1.000E-15  0 c                  (0:3)+  0                                                                                                                                                                                                                              0.000000       
 45   1.677610   5.0  1  1.000E-15  5 u                    (5+)  0                                                                                                                                                                                                                              0.000000       
                                         37      0.190  6.843E-02  7.233E-02  5.700E-02
                                         23      0.429  2.986E-01  2.993E-01  2.200E-03
                                         10      1.002  1.369E-01  1.369E-01  2.730E-04
                                          6      1.251  3.110E-01  3.111E-01  1.820E-04
                                          5      1.288  1.804E-01  1.804E-01  1.585E-04
 46   1.678300   3.0  1  1.000E-15  3 c                (0:3)(+)  0                                                                                                                                                                                                                              0.000000       
                                         13      0.922  2.874E-01  2.875E-01  2.900E-04
                                          8      1.040  6.248E-01  6.250E-01  2.500E-04
                                          3      1.434  8.748E-02  8.749E-02  1.710E-04
 47   1.679100   3.0  1  1.000E-15  2 g                          0                                                                                                                                                                                                                              0.000000       
                                         12      0.951  0.000E+00  0.000E+00  2.700E-04
                                         11      0.981  0.000E+00  0.000E+00  2.560E-04
 48   1.682100   2.0 -1  1.000E-15  2 u                    (2-)  0                                                                                                                                                                                                                              0.000000       
                                         11      0.984  0.000E+00  0.000E+00  1.230E-04
                                          4      1.395  0.000E+00  0.000E+00  2.430E-04
 49   1.710510   2.0  1  1.000E-15  3 c                1+,2+,3+  0                                                                                                                                                                                                                              0.000000       
                                         10      1.035  8.865E-02  8.867E-02  2.270E-04
                                          6      1.284  4.186E-01  4.187E-01  1.650E-04
                                          1      1.710  4.925E-01  4.926E-01  2.390E-04
 50   1.736300   3.0 -1  1.000E-15  1 g                          0                                                                                                                                                                                                                              0.000000       
                                         10      1.061  9.999E-01  1.000E+00  1.070E-04
 51   1.745000   4.0  1  1.000E-15  1 g                       +  0                                                                                                                                                                                                                              0.000000       
                                         11      1.047  9.998E-01  1.000E+00  2.220E-04
 52   1.759500   1.0  1  1.000E-15  2 g                          0                                                                                                                                                                                                                              0.000000       
                                         11      1.060  0.000E+00  0.000E+00  2.390E-04
                                          9      1.116  0.000E+00  0.000E+00  1.940E-04
 53   1.775000   2.0  1  1.000E-15  0 c                1+,2+,3+  0                                                                                                                                                                                                                              0.000000       
 54   1.820300   2.0 -1  1.000E-15  1 g                       +  0                                                                                                                                                                                                                              0.000000       
                                          5      1.430  9.998E-01  1.000E+00  2.380E-04
 55   1.827600   3.0 -1  1.000E-15  1 g                          0                                                                                                                                                                                                                              0.000000       
                                          6      1.401  9.998E-01  1.000E+00  2.470E-04
 56   1.843000   1.0 -1  1.000E-15  1 g                       +  0                                                                                                                                                                                                                              0.000000       
                                         15      0.860  9.992E-01  1.000E+00  8.000E-04
 57   1.916720   5.0 -1  1.000E-15  3 u                    (5)-  0                                                                                                                                                                                                                              0.000000       
                                         28      0.546  0.000E+00  0.000E+00  4.530E-04
                                          6      1.491  0.000E+00  0.000E+00  2.260E-04
                                          2      1.877  0.000E+00  0.000E+00  2.490E-04
 58   1.920500   5.0  1  1.000E-15  2 u                    (5+)  0                                                                                                                                                                                                                              0.000000       
                                         45      0.243  3.228E-01  3.273E-01  1.400E-02
                                         11      1.222  6.725E-01  6.727E-01  1.850E-04
 59   1.981390   3.0  1  1.000E-15  2 g                       +  0                                                                                                                                                                                                                              0.000000       
                                         10      1.306  0.000E+00  0.000E+00  1.650E-04
                                          6      1.556  0.000E+00  0.000E+00  1.950E-04
 60   1.996000   3.0 -1  1.000E-15  0 n                       +  0                                                                                                                                                                                                                              0.000000       
 61   2.022000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 62   2.067500  -1.0  0  1.000E-15  2                       (+)  0                                                                                                                                                                                                                              0.000000       
                                         10      1.390  0.000E+00  0.000E+00  0.000E+00
                                          6      1.641  0.000E+00  0.000E+00  0.000E+00
 63   2.107000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 64   2.139000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 65   2.145900  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                         28      0.775  1.000E+00  1.000E+00  0.000E+00
 66   2.147970   6.0  1  1.000E-15  2                      (6+)  0                                                                                                                                                                                                                              0.000000       
                                         28      0.778  4.317E-01  4.319E-01  4.400E-04
                                          5      1.758  5.680E-01  5.681E-01  2.770E-04
 67   2.154700  -1.0  0  1.000E-15  2                            0                                                                                                                                                                                                                              0.000000       
                                         10      1.481  3.007E-01  3.007E-01  0.000E+00
                                          6      1.729  6.993E-01  6.993E-01  0.000E+00
 68   2.160640  -1.0  0  1.000E-15  2                     3+,4+  0                                                                                                                                                                                                                              0.000000       
                                         11      1.463  9.009E-01  9.009E-01  0.000E+00
                                          3      1.917  9.910E-02  9.910E-02  0.000E+00
 69   2.176000  -1.0  0  1.000E-15  0                  1+,2+,3+  0                                                                                                                                                                                                                              0.000000       
 70   2.224000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 71   2.239400  -1.0  0  1.000E-15  1                       (+)  0                                                                                                                                                                                                                              0.000000       
                                          5      1.849  1.000E+00  1.000E+00  0.000E+00
 72   2.295390   6.0 -1  1.640E-11  4                      (6-)  0                                                                                                                                                                                                                              0.000000       
                                         57      0.378  4.594E-02  4.609E-02  3.200E-03
                                         45      0.618  2.389E-02  2.390E-02  3.360E-04
                                         28      0.925  9.189E-01  9.190E-01  1.354E-04
                                          5      1.905  1.103E-02  1.103E-02  2.410E-04
 73   2.315000  -1.0  0  1.000E-15  0                         +  0                                                                                                                                                                                                                              0.000000       
 74   2.360000  -1.0  0  1.000E-15  0                  3+,4+,5+  0                                                                                                                                                                                                                              0.000000       
 75   2.374000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 76   2.422000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 77   2.444100  -1.0  0  1.000E-15  1                         +  0                                                                                                                                                                                                                              0.000000       
                                         23      1.195  1.000E+00  1.000E+00  0.000E+00
 78   2.486000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 79   2.506000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 80   2.518600   6.0 -1  1.000E-15  2                      (6-)  0                                                                                                                                                                                                                              0.000000       
                                         72      0.222  4.314E-01  4.396E-01  1.900E-02
                                         28      1.148  5.603E-01  5.604E-01  1.150E-04
 81   2.547000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 82   2.565000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 83   2.610000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 84   2.622700  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                          5      2.233  1.000E+00  1.000E+00  0.000E+00
 85   2.638600  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                         28      1.268  1.000E+00  1.000E+00  0.000E+00
 86   2.704000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 87   2.725000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 88   2.740000  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                         14      1.825  1.000E+00  1.000E+00  0.000E+00
 89   2.834000   7.0  1  1.000E-15  3                      (7+)  0                                                                                                                                                                                                                              0.000000       
                                         72      0.538  4.108E-01  4.110E-01  4.680E-04
                                         66      0.686  4.235E-01  4.238E-01  6.000E-04
                                         28      1.464  1.652E-01  1.652E-01  1.910E-04
 90   2.835000  -1.0  0  1.000E-15  0                  1+,2+,3+  0                                                                                                                                                                                                                              0.000000       
 91   2.860000  -1.0  0  1.000E-15  0                         +  0                                                                                                                                                                                                                              0.000000       
 92   2.876000  -1.0  0  1.000E-15  0                         +  0                                                                                                                                                                                                                              0.000000       
 93   2.892270   7.0 -1  1.000E-15  2                      (7-)  0                                                                                                                                                                                                                              0.000000       
                                         72      0.597  8.427E-01  8.432E-01  6.720E-04
                                         66      0.744  1.567E-01  1.568E-01  2.200E-04
 94   2.920000  -1.0  0  1.000E-15  0                       (+)  0                                                                                                                                                                                                                              0.000000       
 95   2.944000  -1.0  0  1.000E-15  0                         -  0                                                                                                                                                                                                                              0.000000       
 96   2.993000  -1.0  0  1.000E-15  0                         +  0                                                                                                                                                                                                                              0.000000       
 97   3.008000  -1.0  0  1.000E-15  0                (1+,2+,3+)  0                                                                                                                                                                                                                              0.000000       
 98   3.029540   7.0 -1  1.000E-15  2                      (7-)  0                                                                                                                                                                                                                              0.000000       
                                         93      0.137  1.243E-01  1.367E-01  1.000E-01
                                         72      0.734  8.629E-01  8.633E-01  5.100E-04
 99   3.150000  -1.0  0  1.000E-15  0                (3+,4+,5+)  0                                                                                                                                                                                                                              0.000000       
100   3.191510   6.0 -1  1.000E-15  2                      (6-)  0                                                                                                                                                                                                                              0.000000       
                                         45      1.514  2.804E-01  2.805E-01  3.210E-04
                                         28      1.821  7.191E-01  7.195E-01  5.460E-04
101   3.310000   3.0  1  1.000E-15  0                        3+  0                                                                                                                                                                                                                              0.000000       
102   3.420000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
103   3.434820   8.0 -1  1.000E-15  3                      (8-)  0                                                                                                                                                                                                                              0.000000       
                                        100      0.244  1.569E-01  1.605E-01  2.270E-02
                                         93      0.544  1.569E-01  1.571E-01  1.100E-03
                                         72      1.140  6.823E-01  6.824E-01  2.050E-04
104   3.550000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
105   3.580000  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                         72      1.285  1.000E+00  1.000E+00  0.000E+00
106   3.627550   8.0 -1  1.000E-15  4                      (8-)  0                                                                                                                                                                                                                              0.000000       
                                        100      0.437  1.207E-01  1.210E-01  2.920E-03
                                         98      0.600  5.172E-02  5.177E-02  8.500E-04
                                         93      0.735  2.523E-01  2.524E-01  5.000E-04
                                         72      1.332  5.747E-01  5.748E-01  1.790E-04
107   3.675100  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                         93      0.783  1.000E+00  1.000E+00  0.000E+00
108   3.979240   9.0 -1  1.000E-15  3                      (9-)  0                                                                                                                                                                                                                              0.000000       
                                        106      0.352  1.736E-01  1.742E-01  4.000E-03
                                        103      0.544  7.172E-01  7.179E-01  1.100E-03
                                        100      0.788  1.076E-01  1.078E-01  2.160E-03
109   4.104000  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                        106      0.477  1.000E+00  1.000E+00  0.000E+00
110   4.164980   9.0 -1  1.000E-15  6                      (9-)  0                                                                                                                                                                                                                              0.000000       
                                        107      0.490  4.457E-02  4.457E-02  0.000E+00
                                        106      0.538  1.273E-01  1.275E-01  1.100E-03
                                        103      0.731  4.457E-02  4.459E-02  5.100E-04
                                         98      1.135  1.019E-01  1.019E-01  2.060E-04
                                         93      1.273  6.367E-01  6.369E-01  1.800E-04
                                         72      1.869  4.457E-02  4.458E-02  2.560E-04
111   4.447260   9.0 -1  1.000E-15  4                      (9-)  0                                                                                                                                                                                                                              0.000000       
                                        108      0.468  3.841E-01  3.847E-01  1.700E-03
                                        103      1.013  2.461E-01  2.461E-01  2.380E-04
                                         98      1.418  6.901E-02  6.903E-02  1.840E-04
                                         93      1.555  3.001E-01  3.001E-01  2.110E-04
112   4.596500  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                        109      0.493  1.000E+00  1.000E+00  0.000E+00
113   4.628000   0.0  1  1.000E-15  0                      (0)+  0                                                                                                                                                                                                                              0.000000       
114   4.628900   9.0 -1  1.000E-15  2                      (9-)  0                                                                                                                                                                                                                              0.000000       
