                    ************************************************************************************************
                    *  Z= 29 A= 65: Positive-Parity Spin-dependent Level Density [MeV-1] for Cu 65 and ldmodel= 2  *
   4.25  0.723  6.65E+01 6.80E+01 4.45E+02 7.13E+00 1.21E+01 1.37E+01 1.24E+01 9.43E+00 6.15E+00 3.49E+00 1.74E+00 7.62E-01 2.96E-01 1.02E-01 3.10E-02 8.39E-03 2.02E-03 4.35E-04 8.32E-05 1.42E-05 2.16E-06 2.94E-07 3.56E-08 3.86E-09 3.73E-10 3.22E-11 2.48E-12 1.71E-13 1.05E-14 5.81E-16 2.86E-17 1.26E-18 4.95E-20
   4.50  0.744  8.86E+01 8.86E+01 5.91E+02 8.99E+00 1.53E+01 1.76E+01 1.61E+01 1.24E+01 8.29E+00 4.82E+00 2.47E+00 1.12E+00 4.49E-01 1.60E-01 5.11E-02 1.45E-02 3.69E-03 8.36E-04 1.70E-04 3.08E-05 5.01E-06 7.30E-07 9.52E-08 1.11E-08 1.17E-09 1.10E-10 9.25E-12 6.99E-13 4.74E-14 2.88E-15 1.57E-16 7.71E-18 3.39E-19
   4.75  0.765  1.17E+02 1.15E+02 7.80E+02 1.13E+01 1.93E+01 2.24E+01 2.08E+01 1.63E+01 1.11E+01 6.58E+00 3.46E+00 1.61E+00 6.71E-01 2.49E-01 8.25E-02 2.45E-02 6.52E-03 1.56E-03 3.33E-04 6.42E-05 1.11E-05 1.72E-06 2.41E-07 3.03E-08 3.42E-09 3.48E-10 3.19E-11 2.63E-12 1.95E-13 1.30E-14 7.83E-16 4.24E-17 2.07E-18
   5.00  0.785  1.54E+02 1.48E+02 1.02E+03 1.41E+01 2.43E+01 2.83E+01 2.66E+01 2.12E+01 1.46E+01 8.90E+00 4.79E+00 2.30E+00 9.86E-01 3.78E-01 1.30E-01 4.03E-02 1.12E-02 2.81E-03 6.34E-04 1.29E-04 2.36E-05 3.90E-06 5.81E-07 7.81E-08 9.48E-09 1.04E-09 1.03E-10 9.18E-12 7.40E-13 5.40E-14 3.55E-15 2.11E-16 1.14E-17
   5.50  0.823  2.75E+02 2.41E+02 1.73E+03 2.17E+01 3.77E+01 4.47E+01 4.28E+01 3.50E+01 2.50E+01 1.58E+01 8.92E+00 4.50E+00 2.04E+00 8.35E-01 3.08E-01 1.03E-01 3.10E-02 8.47E-03 2.10E-03 4.70E-04 9.57E-05 1.77E-05 2.96E-06 4.50E-07 6.21E-08 7.79E-09 8.87E-10 9.18E-11 8.63E-12 7.38E-13 5.73E-14 4.04E-15 2.59E-16
   6.00  0.860  4.69E+02 3.87E+02 2.87E+03 3.29E+01 5.76E+01 6.92E+01 6.76E+01 5.66E+01 4.17E+01 2.73E+01 1.60E+01 8.45E+00 4.03E+00 1.74E+00 6.84E-01 2.44E-01 7.91E-02 2.33E-02 6.27E-03 1.54E-03 3.43E-04 6.98E-05 1.30E-05 2.20E-06 3.41E-07 4.82E-08 6.22E-09 7.33E-10 7.89E-11 7.76E-12 6.97E-13 5.73E-14 4.30E-15
   6.50  0.895  7.74E+02 6.11E+02 4.67E+03 4.93E+01 8.69E+01 1.06E+02 1.05E+02 8.98E+01 6.78E+01 4.58E+01 2.78E+01 1.53E+01 7.64E+00 3.47E+00 1.44E+00 5.44E-01 1.88E-01 5.95E-02 1.72E-02 4.56E-03 1.11E-03 2.46E-04 5.01E-05 9.37E-06 1.61E-06 2.53E-07 3.65E-08 4.83E-09 5.87E-10 6.55E-11 6.71E-12 6.31E-13 5.45E-14
   7.00  0.929  1.25E+03 9.50E+02 7.48E+03 7.29E+01 1.29E+02 1.59E+02 1.60E+02 1.40E+02 1.08E+02 7.50E+01 4.71E+01 2.68E+01 1.40E+01 6.63E+00 2.89E+00 1.15E+00 4.22E-01 1.42E-01 4.38E-02 1.25E-02 3.26E-03 7.84E-04 1.74E-04 3.55E-05 6.66E-06 1.15E-06 1.84E-07 2.71E-08 3.67E-09 4.58E-10 5.28E-11 5.61E-12 5.49E-13
   7.50  0.961  1.98E+03 1.46E+03 1.18E+04 1.07E+02 1.90E+02 2.36E+02 2.41E+02 2.14E+02 1.69E+02 1.20E+02 7.77E+01 4.58E+01 2.47E+01 1.22E+01 5.56E+00 2.33E+00 8.99E-01 3.20E-01 1.05E-01 3.18E-02 8.89E-03 2.30E-03 5.49E-04 1.21E-04 2.47E-05 4.67E-06 8.16E-07 1.32E-07 1.97E-08 2.73E-09 3.50E-10 4.14E-11 4.55E-12
   8.00  0.993  3.08E+03 2.21E+03 1.83E+04 1.54E+02 2.77E+02 3.47E+02 3.59E+02 3.23E+02 2.60E+02 1.90E+02 1.26E+02 7.63E+01 4.26E+01 2.19E+01 1.04E+01 4.53E+00 1.83E+00 6.85E-01 2.37E-01 7.62E-02 2.27E-02 6.25E-03 1.60E-03 3.79E-04 8.35E-05 1.71E-05 3.24E-06 5.70E-07 9.32E-08 1.41E-08 1.99E-09 2.61E-10 3.18E-11
   8.50  1.023  4.73E+03 3.31E+03 2.82E+04 2.22E+02 3.99E+02 5.04E+02 5.27E+02 4.82E+02 3.95E+02 2.94E+02 1.99E+02 1.24E+02 7.15E+01 3.80E+01 1.87E+01 8.50E+00 3.59E+00 1.41E+00 5.12E-01 1.73E-01 5.45E-02 1.59E-02 4.34E-03 1.10E-03 2.59E-04 5.69E-05 1.16E-05 2.21E-06 3.93E-07 6.49E-08 1.00E-08 1.43E-09 1.92E-10
   9.00  1.053  7.19E+03 4.91E+03 4.28E+04 3.15E+02 5.71E+02 7.25E+02 7.66E+02 7.11E+02 5.92E+02 4.48E+02 3.11E+02 1.99E+02 1.18E+02 6.44E+01 3.27E+01 1.55E+01 6.79E+00 2.78E+00 1.06E+00 3.75E-01 1.24E-01 3.84E-02 1.11E-02 2.98E-03 7.47E-04 1.75E-04 3.84E-05 7.85E-06 1.50E-06 2.68E-07 4.47E-08 6.97E-09 1.02E-09
   9.50  1.082  1.08E+04 7.21E+03 6.44E+04 4.45E+02 8.09E+02 1.04E+03 1.10E+03 1.04E+03 8.76E+02 6.75E+02 4.78E+02 3.13E+02 1.90E+02 1.07E+02 5.60E+01 2.74E+01 1.25E+01 5.30E+00 2.10E+00 7.81E-01 2.71E-01 8.79E-02 2.67E-02 7.59E-03 2.02E-03 5.03E-04 1.17E-04 2.56E-05 5.25E-06 1.01E-06 1.81E-07 3.04E-08 4.80E-09
  10.00  1.110  1.61E+04 1.05E+04 9.59E+04 6.26E+02 1.14E+03 1.47E+03 1.58E+03 1.50E+03 1.28E+03 1.00E+03 7.24E+02 4.83E+02 3.00E+02 1.73E+02 9.31E+01 4.68E+01 2.20E+01 9.68E+00 3.99E+00 1.54E+00 5.56E-01 1.88E-01 5.99E-02 1.79E-02 5.00E-03 1.31E-03 3.23E-04 7.48E-05 1.63E-05 3.32E-06 6.35E-07 1.14E-07 1.93E-08
  11.00  1.164  3.81E+04 2.21E+04 2.07E+05 1.25E+03 2.29E+03 2.97E+03 3.23E+03 3.11E+03 2.70E+03 2.16E+03 1.59E+03 1.09E+03 6.94E+02 4.13E+02 2.30E+02 1.20E+02 5.88E+01 2.70E+01 1.16E+01 4.72E+00 1.80E+00 6.43E-01 2.17E-01 6.87E-02 2.05E-02 5.75E-03 1.52E-03 3.78E-04 8.87E-05 1.96E-05 4.07E-06 7.97E-07 1.47E-07
  12.00  1.216  8.31E+04 4.50E+04 4.32E+05 2.44E+03 4.49E+03 5.86E+03 6.43E+03 6.25E+03 5.52E+03 4.48E+03 3.36E+03 2.35E+03 1.54E+03 9.42E+02 5.40E+02 2.91E+02 1.48E+02 7.03E+01 3.16E+01 1.33E+01 5.31E+00 2.00E+00 7.07E-01 2.36E-01 7.45E-02 2.21E-02 6.22E-03 1.65E-03 4.13E-04 9.75E-05 2.18E-05 4.59E-06 9.14E-07
  13.00  1.265  1.72E+05 8.93E+04 8.78E+05 4.66E+03 8.60E+03 1.13E+04 1.25E+04 1.23E+04 1.09E+04 9.02E+03 6.89E+03 4.92E+03 3.28E+03 2.06E+03 1.21E+03 6.72E+02 3.51E+02 1.73E+02 8.03E+01 3.52E+01 1.46E+01 5.72E+00 2.12E+00 7.41E-01 2.45E-01 7.67E-02 2.27E-02 6.37E-03 1.69E-03 4.24E-04 1.01E-04 2.26E-05 4.81E-06
  14.00  1.313  3.46E+05 1.73E+05 1.74E+06 8.72E+03 1.61E+04 2.13E+04 2.37E+04 2.35E+04 2.12E+04 1.77E+04 1.37E+04 9.97E+03 6.78E+03 4.34E+03 2.62E+03 1.49E+03 7.98E+02 4.05E+02 1.94E+02 8.80E+01 3.78E+01 1.53E+01 5.91E+00 2.15E+00 7.44E-01 2.44E-01 7.56E-02 2.22E-02 6.21E-03 1.64E-03 4.12E-04 9.81E-05 2.21E-05
  15.00  1.359  6.76E+05 3.30E+05 3.38E+06 1.60E+04 2.97E+04 3.94E+04 4.41E+04 4.41E+04 4.02E+04 3.39E+04 2.67E+04 1.97E+04 1.36E+04 8.88E+03 5.46E+03 3.17E+03 1.75E+03 9.08E+02 4.48E+02 2.09E+02 9.26E+01 3.89E+01 1.55E+01 5.87E+00 2.11E+00 7.18E-01 2.32E-01 7.15E-02 2.09E-02 5.79E-03 1.53E-03 3.82E-04 9.10E-05
  16.00  1.404  1.29E+06 6.15E+05 6.41E+06 2.89E+04 5.39E+04 7.16E+04 8.07E+04 8.12E+04 7.47E+04 6.37E+04 5.08E+04 3.79E+04 2.66E+04 1.77E+04 1.11E+04 6.57E+03 3.69E+03 1.97E+03 9.94E+02 4.77E+02 2.17E+02 9.40E+01 3.87E+01 1.51E+01 5.62E+00 1.99E+00 6.68E-01 2.14E-01 6.51E-02 1.88E-02 5.19E-03 1.36E-03 3.40E-04
  17.00  1.447  2.42E+06 1.13E+06 1.20E+07 5.15E+04 9.60E+04 1.28E+05 1.45E+05 1.47E+05 1.36E+05 1.17E+05 9.46E+04 7.15E+04 5.10E+04 3.43E+04 2.19E+04 1.32E+04 7.58E+03 4.12E+03 2.13E+03 1.05E+03 4.90E+02 2.18E+02 9.22E+01 3.71E+01 1.43E+01 5.21E+00 1.81E+00 6.01E-01 1.90E-01 5.72E-02 1.64E-02 4.49E-03 1.17E-03
  18.00  1.489  4.46E+06 2.04E+06 2.19E+07 9.04E+04 1.69E+05 2.26E+05 2.57E+05 2.62E+05 2.45E+05 2.13E+05 1.73E+05 1.32E+05 9.56E+04 6.53E+04 4.23E+04 2.60E+04 1.52E+04 8.41E+03 4.44E+03 2.23E+03 1.07E+03 4.86E+02 2.11E+02 8.75E+01 3.46E+01 1.30E+01 4.67E+00 1.60E+00 5.23E-01 1.63E-01 4.86E-02 1.38E-02 3.74E-03
  19.00  1.530  8.08E+06 3.62E+06 3.96E+07 1.57E+05 2.93E+05 3.94E+05 4.50E+05 4.61E+05 4.34E+05 3.80E+05 3.12E+05 2.41E+05 1.76E+05 1.22E+05 7.99E+04 4.99E+04 2.96E+04 1.67E+04 8.99E+03 4.61E+03 2.25E+03 1.05E+03 4.68E+02 1.99E+02 8.05E+01 3.12E+01 1.15E+01 4.07E+00 1.37E+00 4.42E-01 1.36E-01 4.01E-02 1.13E-02
  20.00  1.569  1.44E+07 6.36E+06 7.05E+07 2.68E+05 5.02E+05 6.77E+05 7.76E+05 7.99E+05 7.57E+05 6.68E+05 5.53E+05 4.31E+05 3.18E+05 2.23E+05 1.48E+05 9.38E+04 5.65E+04 3.25E+04 1.78E+04 9.28E+03 4.63E+03 2.21E+03 1.00E+03 4.36E+02 1.81E+02 7.19E+01 2.73E+01 9.91E+00 3.44E+00 1.14E+00 3.63E-01 1.10E-01 3.21E-02
  22.50  1.665  7.60E+07 2.46E+07 2.82E+08 9.78E+05 1.84E+06 2.49E+06 2.89E+06 3.01E+06 2.89E+06 2.59E+06 2.18E+06 1.74E+06 1.32E+06 9.45E+05 6.47E+05 4.22E+05 2.63E+05 1.57E+05 8.91E+04 4.85E+04 2.53E+04 1.26E+04 6.02E+03 2.75E+03 1.21E+03 5.06E+02 2.04E+02 7.87E+01 2.91E+01 1.03E+01 3.51E+00 1.15E+00 3.58E-01
  25.00  1.755  2.99E+08 8.92E+07 1.05E+09 3.36E+06 6.35E+06 8.65E+06 1.01E+07 1.06E+07 1.03E+07 9.35E+06 8.01E+06 6.50E+06 5.01E+06 3.68E+06 2.58E+06 1.73E+06 1.11E+06 6.81E+05 4.00E+05 2.26E+05 1.22E+05 6.32E+04 3.14E+04 1.50E+04 6.88E+03 3.03E+03 1.28E+03 5.20E+02 2.03E+02 7.61E+01 2.74E+01 9.50E+00 3.16E+00
  30.00  1.922  5.26E+09 9.92E+08 1.23E+10 3.42E+07 6.49E+07 8.92E+07 1.05E+08 1.12E+08 1.11E+08 1.03E+08 9.06E+07 7.57E+07 6.03E+07 4.59E+07 3.34E+07 2.34E+07 1.57E+07 1.01E+07 6.25E+06 3.73E+06 2.14E+06 1.18E+06 6.26E+05 3.20E+05 1.58E+05 7.50E+04 3.43E+04 1.51E+04 6.44E+03 2.64E+03 1.04E+03 3.98E+02 1.46E+02
  40.00  2.220  7.54E+11 7.49E+10 1.00E+12 2.24E+09 4.28E+09 5.95E+09 7.13E+09 7.78E+09 7.90E+09 7.56E+09 6.89E+09 5.98E+09 4.98E+09 3.99E+09 3.07E+09 2.27E+09 1.62E+09 1.12E+09 7.47E+08 4.81E+08 2.99E+08 1.80E+08 1.05E+08 5.92E+07 3.23E+07 1.70E+07 8.71E+06 4.31E+06 2.07E+06 9.61E+05 4.32E+05 1.89E+05 7.97E+04
  50.00  2.482  3.60E+13 3.52E+12 5.01E+13 9.43E+10 1.81E+11 2.54E+11 3.08E+11 3.40E+11 3.52E+11 3.44E+11 3.21E+11 2.87E+11 2.46E+11 2.04E+11 1.62E+11 1.25E+11 9.36E+10 6.77E+10 4.74E+10 3.22E+10 2.12E+10 1.35E+10 8.39E+09 5.05E+09 2.95E+09 1.67E+09 9.23E+08 4.95E+08 2.57E+08 1.30E+08 6.40E+07 3.06E+07 1.42E+07
  60.00  2.718  1.21E+15 1.18E+14 1.76E+15 2.88E+12 5.55E+12 7.83E+12 9.57E+12 1.07E+13 1.12E+13 1.11E+13 1.06E+13 9.62E+12 8.45E+12 7.17E+12 5.88E+12 4.67E+12 3.60E+12 2.69E+12 1.96E+12 1.38E+12 9.48E+11 6.33E+11 4.11E+11 2.60E+11 1.60E+11 9.56E+10 5.57E+10 3.16E+10 1.75E+10 9.41E+09 4.94E+09 2.52E+09 1.26E+09
  70.00  2.936  3.15E+16 3.03E+15 4.71E+16 6.86E+13 1.33E+14 1.88E+14 2.31E+14 2.61E+14 2.76E+14 2.77E+14 2.67E+14 2.47E+14 2.21E+14 1.91E+14 1.60E+14 1.30E+14 1.03E+14 7.89E+13 5.90E+13 4.29E+13 3.04E+13 2.10E+13 1.41E+13 9.27E+12 5.93E+12 3.70E+12 2.25E+12 1.34E+12 7.75E+11 4.38E+11 2.42E+11 1.30E+11 6.85E+10
  80.00  3.139  6.62E+17 6.31E+16 1.02E+18 1.34E+15 2.59E+15 3.69E+15 4.56E+15 5.18E+15 5.52E+15 5.60E+15 5.45E+15 5.11E+15 4.63E+15 4.07E+15 3.47E+15 2.87E+15 2.31E+15 1.82E+15 1.39E+15 1.04E+15 7.54E+14 5.35E+14 3.71E+14 2.51E+14 1.66E+14 1.07E+14 6.73E+13 4.14E+13 2.49E+13 1.47E+13 8.43E+12 4.74E+12 2.60E+12
  90.00  3.329  1.17E+19 1.11E+18 1.84E+19 2.22E+16 4.30E+16 6.13E+16 7.61E+16 8.69E+16 9.33E+16 9.54E+16 9.37E+16 8.88E+16 8.14E+16 7.24E+16 6.26E+16 5.26E+16 4.31E+16 3.45E+16 2.69E+16 2.05E+16 1.52E+16 1.10E+16 7.83E+15 5.43E+15 3.68E+15 2.44E+15 1.58E+15 1.01E+15 6.24E+14 3.79E+14 2.25E+14 1.31E+14 7.47E+13
 100.00  3.509  1.79E+20 1.68E+19 2.86E+20 3.19E+17 6.19E+17 8.85E+17 1.10E+18 1.26E+18 1.37E+18 1.41E+18 1.39E+18 1.33E+18 1.23E+18 1.11E+18 9.69E+17 8.26E+17 6.87E+17 5.57E+17 4.41E+17 3.42E+17 2.58E+17 1.91E+17 1.38E+17 9.81E+16 6.80E+16 4.62E+16 3.07E+16 2.00E+16 1.27E+16 7.96E+15 4.87E+15 2.92E+15 1.71E+15
 110.00  3.681  2.42E+21 2.24E+20 3.92E+21 4.06E+18 7.90E+18 1.13E+19 1.42E+19 1.63E+19 1.77E+19 1.83E+19 1.83E+19 1.76E+19 1.64E+19 1.49E+19 1.32E+19 1.13E+19 9.55E+18 7.85E+18 6.30E+18 4.95E+18 3.81E+18 2.86E+18 2.11E+18 1.52E+18 1.08E+18 7.45E+17 5.06E+17 3.37E+17 2.20E+17 1.40E+17 8.80E+16 5.41E+16 3.26E+16
 120.00  3.844  2.92E+22 2.68E+21 4.81E+22 4.66E+19 9.07E+19 1.30E+20 1.63E+20 1.89E+20 2.06E+20 2.14E+20 2.15E+20 2.08E+20 1.96E+20 1.79E+20 1.60E+20 1.39E+20 1.18E+20 9.82E+19 7.99E+19 6.35E+19 4.95E+19 3.78E+19 2.83E+19 2.07E+19 1.49E+19 1.05E+19 7.26E+18 4.93E+18 3.28E+18 2.14E+18 1.37E+18 8.62E+17 5.32E+17
 130.00  4.001  3.21E+23 2.92E+22 5.34E+23 4.87E+20 9.50E+20 1.37E+21 1.72E+21 1.99E+21 2.18E+21 2.28E+21 2.29E+21 2.24E+21 2.12E+21 1.95E+21 1.75E+21 1.54E+21 1.32E+21 1.11E+21 9.11E+20 7.34E+20 5.79E+20 4.47E+20 3.39E+20 2.52E+20 1.84E+20 1.32E+20 9.25E+19 6.38E+19 4.32E+19 2.87E+19 1.88E+19 1.20E+19 7.57E+18
 140.00  4.152  3.23E+24 2.91E+23 5.43E+24 4.69E+21 9.15E+21 1.32E+22 1.66E+22 1.93E+22 2.12E+22 2.22E+22 2.25E+22 2.21E+22 2.10E+22 1.95E+22 1.76E+22 1.56E+22 1.35E+22 1.14E+22 9.48E+21 7.71E+21 6.15E+21 4.81E+21 3.69E+21 2.78E+21 2.05E+21 1.49E+21 1.06E+21 7.44E+20 5.11E+20 3.46E+20 2.29E+20 1.50E+20 9.59E+19
 150.00  4.298  3.02E+25 2.69E+24 5.11E+25 4.19E+22 8.18E+22 1.18E+23 1.49E+23 1.73E+23 1.91E+23 2.01E+23 2.04E+23 2.01E+23 1.93E+23 1.80E+23 1.64E+23 1.46E+23 1.27E+23 1.09E+23 9.09E+22 7.46E+22 6.00E+22 4.74E+22 3.68E+22 2.80E+22 2.09E+22 1.54E+22 1.11E+22 7.89E+21 5.50E+21 3.77E+21 2.54E+21 1.68E+21 1.10E+21
 160.00  4.439  2.62E+26 2.32E+25 4.48E+26 3.50E+23 6.84E+23 9.87E+23 1.25E+24 1.46E+24 1.61E+24 1.70E+24 1.73E+24 1.72E+24 1.65E+24 1.55E+24 1.42E+24 1.27E+24 1.12E+24 9.59E+23 8.09E+23 6.69E+23 5.43E+23 4.33E+23 3.39E+23 2.61E+23 1.97E+23 1.47E+23 1.07E+23 7.69E+22 5.43E+22 3.77E+22 2.58E+22 1.73E+22 1.15E+22
