                    ************************************************************************************************
                    *  Z= 29 A= 65: Positive-Parity Spin-dependent Level Density [MeV-1] for Cu 65 and ldmodel= 5  *
   4.25  0.672  5.06E+01 5.93E+01 5.10E+02 4.44E+00 4.78E+00 8.32E+00 9.39E+00 9.79E+00 1.00E+01 5.61E+00 2.72E+00 3.33E+00 8.18E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.692  6.77E+01 6.86E+01 6.17E+02 3.26E+00 5.72E+00 8.70E+00 9.70E+00 1.34E+01 1.07E+01 7.20E+00 4.18E+00 3.39E+00 1.75E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.711  8.88E+01 8.43E+01 7.71E+02 3.62E+00 8.41E+00 9.94E+00 1.11E+01 1.55E+01 1.13E+01 1.10E+01 7.10E+00 3.04E+00 2.66E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.729  1.19E+02 1.22E+02 1.07E+03 7.96E+00 1.48E+01 1.47E+01 1.60E+01 2.02E+01 1.62E+01 1.38E+01 1.05E+01 3.69E+00 3.19E+00 4.51E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.765  2.44E+02 2.50E+02 2.15E+03 1.84E+01 2.84E+01 3.65E+01 3.83E+01 3.60E+01 2.96E+01 2.34E+01 2.07E+01 1.02E+01 4.34E+00 3.31E+00 3.01E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.799  4.73E+02 4.58E+02 3.97E+03 2.84E+01 5.13E+01 6.56E+01 7.63E+01 7.01E+01 5.64E+01 4.55E+01 2.80E+01 2.00E+01 8.65E+00 5.91E+00 1.63E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.831  8.51E+02 7.55E+02 6.70E+03 4.20E+01 8.33E+01 1.01E+02 1.20E+02 1.25E+02 9.24E+01 7.75E+01 5.02E+01 3.08E+01 2.00E+01 8.05E+00 3.50E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.863  1.46E+03 1.21E+03 1.10E+04 6.73E+01 1.28E+02 1.54E+02 1.82E+02 1.90E+02 1.66E+02 1.28E+02 8.67E+01 5.30E+01 3.39E+01 1.37E+01 7.93E+00 1.44E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.893  2.43E+03 1.94E+03 1.81E+04 1.06E+02 1.90E+02 2.43E+02 2.86E+02 2.87E+02 2.68E+02 2.14E+02 1.44E+02 9.86E+01 5.52E+01 2.92E+01 1.28E+01 5.12E+00 4.85E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.922  3.98E+03 3.10E+03 2.93E+04 1.55E+02 3.05E+02 3.91E+02 4.37E+02 4.81E+02 4.03E+02 3.29E+02 2.46E+02 1.62E+02 9.95E+01 5.37E+01 1.99E+01 1.05E+01 1.87E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.951  6.45E+03 4.95E+03 4.71E+04 2.49E+02 4.96E+02 6.33E+02 6.74E+02 7.93E+02 6.41E+02 4.93E+02 3.95E+02 2.63E+02 1.69E+02 8.41E+01 3.86E+01 1.76E+01 4.99E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  0.978  1.04E+04 7.81E+03 7.50E+04 4.01E+02 7.56E+02 9.67E+02 1.08E+03 1.20E+03 1.04E+03 7.85E+02 6.08E+02 4.35E+02 2.66E+02 1.43E+02 7.03E+01 3.11E+01 1.33E+01 1.69E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.005  1.64E+04 1.21E+04 1.18E+05 5.88E+02 1.17E+03 1.45E+03 1.72E+03 1.80E+03 1.59E+03 1.28E+03 9.52E+02 6.85E+02 4.28E+02 2.55E+02 1.17E+02 5.56E+01 2.25E+01 7.04E+00 4.85E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.031  2.58E+04 1.88E+04 1.84E+05 9.00E+02 1.76E+03 2.28E+03 2.64E+03 2.77E+03 2.38E+03 2.00E+03 1.52E+03 1.05E+03 6.95E+02 4.16E+02 2.03E+02 9.52E+01 3.35E+01 1.66E+01 2.37E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.081  6.88E+04 4.30E+04 4.31E+05 2.01E+03 3.87E+03 5.14E+03 5.86E+03 6.28E+03 5.49E+03 4.52E+03 3.56E+03 2.52E+03 1.67E+03 1.04E+03 5.55E+02 2.78E+02 1.15E+02 4.84E+01 1.59E+01 4.10E+00 4.86E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.130  1.63E+05 9.38E+04 9.62E+05 4.16E+03 8.26E+03 1.07E+04 1.24E+04 1.34E+04 1.19E+04 1.00E+04 7.90E+03 5.82E+03 3.92E+03 2.49E+03 1.37E+03 7.59E+02 3.41E+02 1.51E+02 5.60E+01 1.88E+01 2.52E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.176  3.60E+05 1.98E+05 2.07E+06 8.65E+03 1.68E+04 2.21E+04 2.56E+04 2.77E+04 2.49E+04 2.11E+04 1.71E+04 1.28E+04 8.74E+03 5.70E+03 3.29E+03 1.87E+03 9.13E+02 4.22E+02 1.63E+02 6.56E+01 1.49E+01 3.39E+00 2.43E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.220  7.58E+05 3.98E+05 4.27E+06 1.66E+04 3.25E+04 4.29E+04 5.04E+04 5.44E+04 4.96E+04 4.28E+04 3.51E+04 2.66E+04 1.87E+04 1.26E+04 7.45E+03 4.34E+03 2.20E+03 1.12E+03 4.72E+02 1.81E+02 6.95E+01 1.62E+01 3.09E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.263  1.54E+06 7.77E+05 8.52E+06 3.14E+04 6.15E+04 8.15E+04 9.57E+04 1.04E+05 9.61E+04 8.36E+04 6.98E+04 5.37E+04 3.84E+04 2.66E+04 1.62E+04 9.73E+03 5.13E+03 2.71E+03 1.22E+03 5.14E+02 2.00E+02 6.63E+01 1.35E+01 2.67E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.304  3.00E+06 1.47E+06 1.64E+07 5.68E+04 1.12E+05 1.48E+05 1.76E+05 1.93E+05 1.79E+05 1.59E+05 1.33E+05 1.05E+05 7.63E+04 5.37E+04 3.34E+04 2.07E+04 1.14E+04 6.15E+03 2.95E+03 1.34E+03 5.63E+02 2.07E+02 6.09E+01 1.36E+01 2.42E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.344  5.69E+06 2.69E+06 3.07E+07 1.00E+05 1.97E+05 2.63E+05 3.13E+05 3.45E+05 3.24E+05 2.89E+05 2.47E+05 1.97E+05 1.46E+05 1.05E+05 6.69E+04 4.25E+04 2.39E+04 1.34E+04 6.64E+03 3.18E+03 1.43E+03 5.41E+02 1.92E+02 5.98E+01 1.18E+01 2.18E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.383  1.04E+07 4.74E+06 5.53E+07 1.69E+05 3.31E+05 4.49E+05 5.34E+05 5.93E+05 5.64E+05 5.11E+05 4.44E+05 3.57E+05 2.70E+05 1.97E+05 1.28E+05 8.31E+04 4.81E+04 2.78E+04 1.43E+04 7.11E+03 3.37E+03 1.37E+03 5.16E+02 1.75E+02 5.04E+01 1.08E+01 1.09E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.421  1.85E+07 8.12E+06 9.68E+07 2.79E+05 5.49E+05 7.41E+05 8.89E+05 9.94E+05 9.54E+05 8.72E+05 7.67E+05 6.28E+05 4.80E+05 3.57E+05 2.38E+05 1.57E+05 9.34E+04 5.54E+04 2.92E+04 1.50E+04 7.40E+03 3.19E+03 1.27E+03 4.68E+02 1.57E+02 4.29E+01 5.69E+00 4.86E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.458  3.21E+07 1.35E+07 1.64E+08 4.45E+05 8.76E+05 1.19E+06 1.43E+06 1.61E+06 1.56E+06 1.44E+06 1.28E+06 1.07E+06 8.30E+05 6.28E+05 4.26E+05 2.87E+05 1.75E+05 1.06E+05 5.71E+04 3.01E+04 1.53E+04 6.82E+03 2.84E+03 1.09E+03 3.96E+02 1.18E+02 2.89E+01 3.49E+00 7.29E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.547  1.38E+08 4.23E+07 5.42E+08 1.27E+06 2.50E+06 3.43E+06 4.19E+06 4.73E+06 4.70E+06 4.47E+06 4.08E+06 3.49E+06 2.81E+06 2.21E+06 1.58E+06 1.11E+06 7.13E+05 4.53E+05 2.60E+05 1.44E+05 7.80E+04 3.73E+04 1.70E+04 7.31E+03 2.97E+03 1.08E+03 3.61E+02 1.03E+02 2.11E+01 5.72E+00 9.98E-01 1.00E-30 1.00E-30
  25.00  1.630  4.30E+08 1.17E+08 1.57E+09 3.22E+06 6.35E+06 8.80E+06 1.08E+07 1.23E+07 1.24E+07 1.20E+07 1.12E+07 9.85E+06 8.22E+06 6.67E+06 4.96E+06 3.65E+06 2.46E+06 1.64E+06 9.92E+05 5.79E+05 3.27E+05 1.65E+05 8.00E+04 3.70E+04 1.60E+04 6.40E+03 2.41E+03 7.99E+02 2.45E+02 5.66E+01 1.38E+01 3.48E+00 1.00E-30
  30.00  1.786  3.77E+09 6.67E+08 9.64E+09 1.62E+07 3.21E+07 4.49E+07 5.55E+07 6.39E+07 6.59E+07 6.52E+07 6.24E+07 5.65E+07 4.91E+07 4.16E+07 3.30E+07 2.57E+07 1.88E+07 1.36E+07 9.04E+06 5.81E+06 3.59E+06 2.01E+06 1.07E+06 5.47E+05 2.56E+05 1.13E+05 4.76E+04 1.82E+04 6.64E+03 2.13E+03 6.64E+02 1.63E+02 5.25E+01
  40.00  2.062  1.56E+11 1.53E+10 2.33E+11 3.44E+08 6.80E+08 9.55E+08 1.19E+09 1.37E+09 1.42E+09 1.42E+09 1.37E+09 1.26E+09 1.12E+09 9.67E+08 7.92E+08 6.45E+08 4.97E+08 3.82E+08 2.77E+08 1.97E+08 1.38E+08 8.99E+07 5.67E+07 3.48E+07 1.99E+07 1.07E+07 5.53E+06 2.56E+06 1.14E+06 4.56E+05 1.78E+05 6.12E+04 1.99E+04
  50.00  2.306  3.35E+12 3.20E+11 4.98E+12 7.01E+09 1.39E+10 1.95E+10 2.42E+10 2.81E+10 2.93E+10 2.93E+10 2.84E+10 2.64E+10 2.35E+10 2.05E+10 1.69E+10 1.38E+10 1.08E+10 8.38E+09 6.17E+09 4.49E+09 3.21E+09 2.16E+09 1.43E+09 9.28E+08 5.76E+08 3.45E+08 2.04E+08 1.11E+08 6.03E+07 3.00E+07 1.45E+07 6.32E+06 2.61E+06
  60.00  2.526  9.83E+13 9.49E+12 1.54E+14 1.79E+11 3.54E+11 5.22E+11 6.79E+11 8.21E+11 8.31E+11 8.69E+11 8.45E+11 7.95E+11 7.06E+11 6.22E+11 5.26E+11 4.31E+11 3.51E+11 2.79E+11 2.16E+11 1.55E+11 1.13E+11 8.01E+10 5.26E+10 3.65E+10 2.30E+10 1.39E+10 8.80E+09 5.20E+09 3.04E+09 1.59E+09 8.28E+08 4.16E+08 2.13E+08
  70.00  2.728  1.93E+15 1.83E+14 3.07E+15 3.22E+12 6.39E+12 9.41E+12 1.23E+13 1.51E+13 1.53E+13 1.61E+13 1.59E+13 1.51E+13 1.36E+13 1.21E+13 1.04E+13 8.69E+12 7.23E+12 5.85E+12 4.64E+12 3.41E+12 2.56E+12 1.85E+12 1.26E+12 9.06E+11 5.88E+11 3.69E+11 2.42E+11 1.49E+11 9.04E+10 4.96E+10 2.73E+10 1.45E+10 7.97E+09
  80.00  2.916  3.11E+16 2.92E+15 5.04E+16 4.87E+13 9.68E+13 1.43E+14 1.87E+14 2.28E+14 2.34E+14 2.49E+14 2.46E+14 2.37E+14 2.16E+14 1.95E+14 1.70E+14 1.44E+14 1.21E+14 1.00E+14 8.08E+13 6.07E+13 4.66E+13 3.46E+13 2.42E+13 1.78E+13 1.20E+13 7.75E+12 5.25E+12 3.35E+12 2.12E+12 1.22E+12 6.98E+11 3.90E+11 2.24E+11
  90.00  3.093  4.32E+17 4.01E+16 7.13E+17 6.39E+14 1.27E+15 1.88E+15 2.45E+15 3.01E+15 3.11E+15 3.32E+15 3.30E+15 3.20E+15 2.95E+15 2.69E+15 2.38E+15 2.04E+15 1.75E+15 1.46E+15 1.20E+15 9.17E+14 7.15E+14 5.42E+14 3.87E+14 2.91E+14 2.01E+14 1.34E+14 9.33E+13 6.13E+13 4.00E+13 2.38E+13 1.43E+13 8.32E+12 4.98E+12
 100.00  3.261  5.30E+18 4.86E+17 8.88E+18 7.43E+15 1.47E+16 2.18E+16 2.87E+16 3.51E+16 3.64E+16 3.92E+16 3.92E+16 3.83E+16 3.56E+16 3.28E+16 2.92E+16 2.54E+16 2.19E+16 1.85E+16 1.54E+16 1.20E+16 9.50E+15 7.33E+15 5.35E+15 4.08E+15 2.88E+15 1.97E+15 1.40E+15 9.42E+14 6.34E+14 3.90E+14 2.41E+14 1.45E+14 8.99E+13
 110.00  3.420  5.85E+19 5.32E+18 9.92E+19 7.79E+16 1.55E+17 2.30E+17 3.01E+17 3.69E+17 3.86E+17 4.16E+17 4.19E+17 4.12E+17 3.85E+17 3.57E+17 3.22E+17 2.82E+17 2.46E+17 2.10E+17 1.76E+17 1.39E+17 1.12E+17 8.80E+16 6.49E+16 5.04E+16 3.62E+16 2.53E+16 1.83E+16 1.26E+16 8.64E+15 5.47E+15 3.47E+15 2.15E+15 1.37E+15
 120.00  3.572  5.87E+20 5.29E+19 1.01E+21 7.48E+17 1.49E+18 2.21E+18 2.89E+18 3.55E+18 3.73E+18 4.03E+18 4.08E+18 4.03E+18 3.80E+18 3.55E+18 3.21E+18 2.84E+18 2.50E+18 2.16E+18 1.83E+18 1.46E+18 1.19E+18 9.38E+17 7.09E+17 5.57E+17 4.06E+17 2.89E+17 2.12E+17 1.50E+17 1.04E+17 6.75E+16 4.38E+16 2.79E+16 1.82E+16
 130.00  3.718  5.43E+21 4.85E+20 9.41E+21 6.63E+18 1.31E+19 1.96E+19 2.57E+19 3.15E+19 3.33E+19 3.61E+19 3.67E+19 3.64E+19 3.45E+19 3.25E+19 2.96E+19 2.64E+19 2.33E+19 2.03E+19 1.73E+19 1.40E+19 1.15E+19 9.25E+18 7.03E+18 5.59E+18 4.13E+18 2.98E+18 2.23E+18 1.59E+18 1.13E+18 7.46E+17 4.95E+17 3.21E+17 2.14E+17
 140.00  3.858  4.67E+22 4.13E+21 8.16E+22 5.48E+19 1.09E+20 1.62E+20 2.12E+20 2.61E+20 2.77E+20 3.01E+20 3.07E+20 3.06E+20 2.92E+20 2.75E+20 2.53E+20 2.27E+20 2.02E+20 1.77E+20 1.52E+20 1.24E+20 1.03E+20 8.33E+19 6.42E+19 5.16E+19 3.87E+19 2.83E+19 2.14E+19 1.55E+19 1.12E+19 7.50E+18 5.06E+18 3.34E+18 2.26E+18
 150.00  3.994  3.76E+23 3.29E+22 6.61E+23 4.25E+20 8.45E+20 1.26E+21 1.65E+21 2.03E+21 2.16E+21 2.35E+21 2.40E+21 2.40E+21 2.31E+21 2.18E+21 2.02E+21 1.82E+21 1.63E+21 1.44E+21 1.25E+21 1.02E+21 8.57E+20 7.00E+20 5.45E+20 4.41E+20 3.35E+20 2.47E+20 1.90E+20 1.39E+20 1.02E+20 6.93E+19 4.74E+19 3.19E+19 2.20E+19
 160.00  4.124  2.85E+24 2.47E+23 5.04E+24 3.10E+21 6.17E+21 9.16E+21 1.21E+22 1.48E+22 1.59E+22 1.73E+22 1.78E+22 1.78E+22 1.72E+22 1.64E+22 1.51E+22 1.37E+22 1.24E+22 1.10E+22 9.58E+21 7.94E+21 6.69E+21 5.51E+21 4.33E+21 3.54E+21 2.71E+21 2.03E+21 1.57E+21 1.16E+21 8.59E+20 5.94E+20 4.13E+20 2.81E+20 1.97E+20
